Genome	7_A_MEL_host_removed_R1_1700000.fq Trimmed Mean
virome_phage_107	0
virome_phage_2411	4.1202793
virome_phage_2310	20.466545
virome_phage_2300	6.2424197
total_phage_488	0
virome_phage_2305	16.516296
virome_phage_1286	0
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	14.3892565
virome_phage_915	1.9331921
virome_phage_97	0
total_phage_4	0
total_phage_636	0
total_phage_796	14.072143
total_phage_609	0
virome_phage_2288	13.715691
virome_phage_45	0
virome_phage_2403	1.4183837
virome_phage_753	0
total_phage_189	3.793943
virome_phage_2281	2.0089722
virome_phage_2306	2.1195574
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	2.4290068
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	0
virome_phage_2299	9.96606
virome_phage_21	30.99008
virome_phage_70	0
virome_phage_802	0
total_phage_112	0
virome_phage_925	0
total_phage_358	0
virome_phage_2382	11.379415
virome_phage_110	0
total_phage_172	3.9491687
virome_phage_1873	0
virome_phage_1006	0
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	5.026608
total_phage_0	0
virome_phage_2339	6.4213557
virome_phage_61	0
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	0
total_phage_371	3.4982114
virome_phage_2347	4.190955
virome_phage_2355	9.403189
total_phage_449	0
virome_phage_81	0
virome_phage_776	0
virome_phage_774	0
virome_phage_28	0
virome_phage_936	9.398166
virome_phage_160	0
virome_phage_101	0
virome_phage_2319	441.5092
virome_phage_57	0
virome_phage_2359	16.738295
virome_phage_909	3.2233038
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	1.5225595
virome_phage_155	200.7855
virome_phage_2322	0
virome_phage_741	0
total_phage_233	0
virome_phage_271	1.8737471
total_phage_471	0
total_phage_713	0
virome_phage_8	2.6502295
total_phage_446	0
total_phage_794	0
virome_phage_88	14.137227
virome_phage_2272	5.237621
total_phage_611	0
virome_phage_794	0
virome_phage_2320	63.900497
virome_phage_176	3.9943392
total_phage_369	5.573594
virome_phage_154	0
virome_phage_73	0
virome_phage_862	0
total_phage_105	0
total_phage_605	0
virome_phage_2388	3.4515343
virome_phage_55	0
virome_phage_2424	290.45276
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	0
total_phage_363	0
virome_phage_2372	61.94433
virome_phage_974	0
virome_phage_124	0
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	5.2479
virome_phage_7	18.869324
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	0
total_phage_240	0
virome_phage_1541	0
total_phage_443	0
virome_phage_2522	136.42836
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	0
virome_phage_2293	1.8398091
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	0
virome_phage_908	0
virome_phage_5	0
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	0
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	52.63522
virome_phage_2269	2.5591087
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	5.714721
virome_phage_123	0
total_phage_307	9.567782
total_phage_929	0
virome_phage_1004	117.64573
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	2.4719
total_phage_804	0
virome_phage_807	0
virome_phage_745	0
virome_phage_24	0
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	12.00672
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	0
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	0
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	0
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	108.895004
virome_phage_145	0
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	47.798443
total_phage_179	16.873001
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	1.4920915
total_phage_98	0
virome_phage_239	124.97997
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	0
virome_phage_172	0
virome_phage_25	0
total_phage_743	28.541899
virome_phage_52	0
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	13.043384
total_phage_252	0
virome_phage_2385	1.8939072
virome_phage_783	0
total_phage_248	3.4915485
total_phage_244	0
virome_phage_739	2.0259137
virome_phage_2313	2.66794
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	0
virome_phage_47	0
virome_phage_2290	5.6950746
total_phage_95	0
total_phage_118	0
virome_phage_2389	16.86102
virome_phage_870	0
virome_phage_1032	0
virome_phage_2239	0
virome_phage_112	0
virome_phage_2268	0
virome_phage_303	0
virome_phage_152	0
virome_phage_79	8.305502
virome_phage_2357	1.7985461
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	6.993267
virome_phage_440	0
virome_phage_201	29.22116
virome_phage_2255	0
total_phage_797	0
virome_phage_2280	942.36194
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	0
total_phage_520	0
total_phage_782	2.4568753
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	0
total_phage_306	0
total_phage_176	0
total_phage_806	0
virome_phage_2275	6.549423
virome_phage_906	0
virome_phage_59	0
virome_phage_2308	15.702117
total_phage_800	1.9904324
virome_phage_738	15.470062
total_phage_99	0
virome_phage_1033	156.91125
virome_phage_235	0
virome_phage_11	0
virome_phage_2366	3.5032046
virome_phage_2325	1.9960734
virome_phage_2913	9.529144
virome_phage_767	0
virome_phage_72	0
total_phage_525	0
virome_phage_902	9.07622
virome_phage_2297	6.946994
virome_phage_2	0
total_phage_361	0
virome_phage_64	0
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	153.73499
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	0
total_phage_478	0
virome_phage_785	4.6816597
virome_phage_755	13.362628
virome_phage_38	0
total_phage_715	0
virome_phage_2291	60.39275
virome_phage_823	0
virome_phage_331	0
virome_phage_1	55.46167
total_phage_8	0
virome_phage_127	0
virome_phage_280	0
virome_phage_191	0
virome_phage_772	0
virome_phage_2400	27.764349
virome_phage_779	0
virome_phage_2292	526.3399
virome_phage_895	0
virome_phage_60	0
virome_phage_96	0
total_phage_445	0
total_phage_296	0
virome_phage_43	0
virome_phage_92	0
virome_phage_120	0
virome_phage_2260	0
virome_phage_2346	85.09845
virome_phage_867	0
virome_phage_15	4.7500978
virome_phage_2353	9.283163
virome_phage_2350	18.458673
virome_phage_747	0
total_phage_793	11.211664
virome_phage_2328	16.74012
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	0
total_phage_414	0
total_phage_245	0
total_phage_115	0
total_phage_734	0
total_phage_790	0
virome_phage_17	0
