Genome	12_A_MEL_host_removed_R1_2700000.fq Trimmed Mean
total_phage_800	3.6888661
virome_phage_738	0
total_phage_99	3.014175
virome_phage_1033	79.3021
virome_phage_235	85.44659
virome_phage_11	1.8465894
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	12.150225
total_phage_525	0
virome_phage_902	2.9455447
virome_phage_2297	2.6913815
virome_phage_2	6.6818237
total_phage_361	0
virome_phage_64	12.63489
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	19.620993
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	218.78143
total_phage_478	0
virome_phage_785	0
virome_phage_755	13.443594
virome_phage_38	4.2815905
total_phage_715	0
virome_phage_2291	1330.4216
virome_phage_823	0
virome_phage_331	0
virome_phage_1	24.783985
total_phage_8	0
virome_phage_127	17.24925
virome_phage_280	2.5498264
virome_phage_191	380.67374
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	3.4962234
virome_phage_96	1.4855044
total_phage_445	0
total_phage_296	3.3310137
virome_phage_43	11.90289
virome_phage_92	2.0624363
virome_phage_120	5.622604
virome_phage_2260	0
virome_phage_2346	3.385529
virome_phage_867	0
virome_phage_15	7.8755593
virome_phage_2353	6.179614
virome_phage_2350	2.772566
virome_phage_747	0
total_phage_793	9.860486
virome_phage_2328	0
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	3.9475675
total_phage_414	0
total_phage_245	4.5175877
total_phage_115	0
total_phage_734	4.7085686
total_phage_790	0
virome_phage_17	9.063581
