Genome	12_A_MEL_host_removed_R1_3400000.fq Trimmed Mean
virome_phage_46	16.131548
virome_phage_2315	37.111416
total_phage_417	7.412229
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	1.9871458
virome_phage_116	24.97801
virome_phage_752	0
total_phage_788	0
virome_phage_34	10.7203
virome_phage_2329	11.074635
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	7.7021556
virome_phage_35	4.072769
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	12.105683
virome_phage_770	0
virome_phage_846	14.722526
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	15.9034815
total_phage_786	0
virome_phage_49	5.5674047
total_phage_727	0
virome_phage_202	7.2909555
virome_phage_901	0
total_phage_117	2.639068
virome_phage_2345	5.137867
virome_phage_812	0
virome_phage_142	22.797958
virome_phage_31	6.9447083
virome_phage_181	878.1859
virome_phage_67	22.77752
virome_phage_855	0
virome_phage_898	0
virome_phage_48	16.329021
virome_phage_851	0
total_phage_9	4.1650405
virome_phage_41	4.714928
total_phage_297	0
total_phage_360	4.5631146
total_phage_12	0
virome_phage_778	4.8833756
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	74.00121
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	28.862497
total_phage_696	0
virome_phage_275	268.47195
total_phage_731	41.36924
total_phage_930	0
virome_phage_2270	0
virome_phage_118	94.44835
total_phage_294	6.9836535
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.9464502
virome_phage_792	5.58199
total_phage_175	9.53873
virome_phage_2254	0
virome_phage_2342	15.986135
total_phage_483	0
virome_phage_890	17.559189
virome_phage_2914	0
total_phage_413	180.05182
total_phage_512	0
virome_phage_2624	15.1825905
total_phage_113	0
virome_phage_42	3.2821443
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	7.4863524
virome_phage_2312	0
total_phage_174	7.8745513
virome_phage_117	7.9369717
virome_phage_77	9.529552
virome_phage_829	3.7297711
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	52.036304
virome_phage_1849	0
virome_phage_960	993.4841
virome_phage_272	28.776716
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	2.408965
virome_phage_808	0
virome_phage_12	10.586172
virome_phage_866	0
virome_phage_56	2.0012844
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	9.859778
total_phage_785	9.108636
total_phage_783	0
virome_phage_22	4.8134894
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	57.981304
virome_phage_2401	514.19635
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.385976
total_phage_18	219.79713
virome_phage_1236	0
virome_phage_2330	392.716
virome_phage_153	17.064949
virome_phage_2465	0
virome_phage_14	4.6824284
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	12.926175
virome_phage_83	101.97936
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	156.51852
virome_phage_831	0
total_phage_735	0
total_phage_738	2.3582666
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	14.592464
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	17.207859
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	3.664135
virome_phage_798	0
virome_phage_91	33.035957
virome_phage_742	0
virome_phage_882	2.2970083
total_phage_416	0
virome_phage_791	0
total_phage_733	7.6257167
total_phage_102	4.041548
total_phage_454	0
virome_phage_98	1.4964105
virome_phage_784	0
virome_phage_2278	16.557632
virome_phage_33	6.9169393
virome_phage_740	7.339291
virome_phage_2259	0
virome_phage_1199	574.97314
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	471.66528
virome_phage_1077	75.479836
virome_phage_804	0
virome_phage_69	22.863165
total_phage_1	9.006009
virome_phage_2298	0
virome_phage_23	23.00428
virome_phage_4	58.892216
virome_phage_875	0
total_phage_808	0
virome_phage_94	1.6376119
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	4.796305
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	2.9496243
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	22.450747
virome_phage_87	11.348453
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	2.3772821
virome_phage_810	0
virome_phage_82	29.294403
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	15.708184
total_phage_638	0
virome_phage_183	354.29553
total_phage_11	0
virome_phage_2285	0
virome_phage_3	1.7481693
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	364.83063
virome_phage_844	0
virome_phage_2912	0
total_phage_795	20.511118
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	7.9438133
virome_phage_80	1.7635169
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	16.156391
total_phage_308	2.292209
virome_phage_932	0
virome_phage_39	6.749507
virome_phage_19	4.035192
total_phage_123	3.1606777
virome_phage_27	212.55595
virome_phage_78	18.875858
virome_phage_107	6.2956243
virome_phage_2411	72.81111
virome_phage_2310	0
virome_phage_2300	1.5022414
total_phage_488	0
virome_phage_2305	1.5286906
virome_phage_1286	0
total_phage_357	0
virome_phage_219	4.906652
virome_phage_75	3.0403898
virome_phage_76	47.0378
virome_phage_800	11.142009
virome_phage_915	0
virome_phage_97	3.731049
total_phage_4	4.304069
total_phage_636	0
total_phage_796	11.069856
total_phage_609	0
virome_phage_2288	11.345977
virome_phage_45	7.8880253
virome_phage_2403	114.96872
virome_phage_753	0
total_phage_189	4.7818885
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	4.5756907
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	5.308992
total_phage_368	3.9086614
total_phage_121	0
total_phage_692	0
virome_phage_1061	13.586179
virome_phage_2299	0
virome_phage_21	8.143258
virome_phage_70	2.055193
virome_phage_802	0
total_phage_112	62.191242
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	144.50473
total_phage_172	12.051661
virome_phage_1873	0
virome_phage_1006	68.036606
virome_phage_768	0
total_phage_666	0
total_phage_5	2.2811978
virome_phage_2304	8.637782
total_phage_0	0
virome_phage_2339	15.698897
virome_phage_61	172.7385
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	2.5907323
virome_phage_1668	0
virome_phage_26	79.66204
total_phage_371	4.763344
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	4.01431
virome_phage_81	154.8046
virome_phage_776	4.9487314
virome_phage_774	0
virome_phage_28	44.222263
virome_phage_936	0
virome_phage_160	12.51936
virome_phage_101	8.9485035
virome_phage_2319	486.39047
virome_phage_57	38.508434
virome_phage_2359	5.4779997
virome_phage_909	9.921013
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	13.269126
virome_phage_2322	0
virome_phage_741	0
total_phage_233	5.6699443
virome_phage_271	17.475714
total_phage_471	0
total_phage_713	0
virome_phage_8	15.353066
total_phage_446	0
total_phage_794	0
virome_phage_88	10.190351
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	78.38652
total_phage_369	5.6910715
virome_phage_154	48.89253
virome_phage_73	2.883204
virome_phage_862	64.00779
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	40.197838
virome_phage_2424	796.7983
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	2.7935507
total_phage_363	3.7869315
virome_phage_2372	4.9283366
virome_phage_974	0
virome_phage_124	249.82979
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	8.272931
virome_phage_7	24.758587
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	390.77316
total_phage_240	0
virome_phage_1541	0
total_phage_443	5.3496366
virome_phage_2522	80.877426
total_phage_116	0
virome_phage_761	0
virome_phage_935	2.672222
total_phage_935	3.1618788
virome_phage_2293	0
total_phage_934	3.463065
virome_phage_868	0
virome_phage_9	1.9611884
total_phage_237	0
virome_phage_743	0
virome_phage_84	16.522192
virome_phage_908	0
virome_phage_5	4.3257957
virome_phage_789	0
virome_phage_109	1.3781881
virome_phage_1565	0
virome_phage_151	16.161512
virome_phage_904	0
virome_phage_837	5.2468686
virome_phage_63	2.156255
virome_phage_10	87.31329
virome_phage_2269	26.779106
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	12.061965
total_phage_307	19.157001
total_phage_929	0
virome_phage_1004	107.866684
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	20.140707
total_phage_804	10.468205
virome_phage_807	0
virome_phage_745	0
virome_phage_24	8.476722
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	2.3460793
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	6.1646543
virome_phage_813	0
virome_phage_750	2.4804232
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	11.094255
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	27.013208
virome_phage_820	0
total_phage_114	0
virome_phage_68	2.184034
virome_phage_769	0
total_phage_106	10.084843
virome_phage_145	2789.5178
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	23.694038
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	4.433049
virome_phage_1142	0
virome_phage_189	3.2387457
virome_phage_841	0
virome_phage_164	116.80052
total_phage_98	3.111129
virome_phage_239	731.2081
total_phage_298	4.949123
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	4.1009116
virome_phage_172	2.9447393
virome_phage_25	113.0938
total_phage_743	202.6833
virome_phage_52	4.8861594
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	10.149089
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	4.91496
total_phage_244	0
virome_phage_739	11.057732
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	2.124143
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	71.31413
virome_phage_47	3.0857563
virome_phage_2290	7.351759
total_phage_95	0
total_phage_118	0
virome_phage_2389	0
virome_phage_870	0
virome_phage_1032	92.59201
virome_phage_2239	0
virome_phage_112	35.831963
virome_phage_2268	0
virome_phage_303	627.69244
virome_phage_152	153.97554
virome_phage_79	15.901719
virome_phage_2357	0
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	2.9769666
virome_phage_440	1.9855856
virome_phage_201	357.0627
virome_phage_2255	0
total_phage_797	7.485146
virome_phage_2280	21.269218
virome_phage_893	0
virome_phage_16	2.0491111
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	13.920838
total_phage_520	0
total_phage_782	7.479291
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	10.30198
total_phage_306	4.8657346
total_phage_176	3.0925565
total_phage_806	0
virome_phage_2275	0
virome_phage_906	0
virome_phage_59	3.9056897
virome_phage_2308	6.9782286
total_phage_800	4.597276
virome_phage_738	0
total_phage_99	3.8499389
virome_phage_1033	99.16948
virome_phage_235	107.73492
virome_phage_11	2.2846472
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	15.082175
total_phage_525	0
virome_phage_902	3.9345717
virome_phage_2297	3.3011768
virome_phage_2	8.426246
total_phage_361	2.2041202
virome_phage_64	15.907453
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	24.66553
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	277.8115
total_phage_478	0
virome_phage_785	2.819232
virome_phage_755	17.008684
virome_phage_38	5.3879423
total_phage_715	0
virome_phage_2291	1672.6116
virome_phage_823	0
virome_phage_331	2.1876917
virome_phage_1	31.168135
total_phage_8	0
virome_phage_127	21.934847
virome_phage_280	3.2709966
virome_phage_191	477.83096
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	4.519734
virome_phage_96	1.832643
total_phage_445	0
total_phage_296	4.3577003
virome_phage_43	14.812796
virome_phage_92	2.7241204
virome_phage_120	7.198346
virome_phage_2260	0
virome_phage_2346	4.262526
virome_phage_867	0
