Genome	17_A_MEL_host_removed_R1_1400000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	9.228277
virome_phage_835	38.615353
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	0
total_phage_788	0
virome_phage_34	0
virome_phage_2329	0
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	5.6244454
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	23.296583
virome_phage_770	2.8960562
virome_phage_846	7.7304797
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	3.4107778
virome_phage_142	2.755219
virome_phage_31	0
virome_phage_181	0
virome_phage_67	17.87286
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	2.5167828
total_phage_12	0
virome_phage_778	11.661699
virome_phage_854	2.1665273
total_phage_639	0
virome_phage_864	0
virome_phage_993	249.0269
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	22.444618
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	21.364056
total_phage_294	9.452939
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	1.8462851
total_phage_366	0
virome_phage_766	1.889928
total_phage_798	0
virome_phage_792	13.6338005
total_phage_175	9.096569
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	6.8532963
virome_phage_2914	0
total_phage_413	118.45982
total_phage_512	0
virome_phage_2624	0
total_phage_113	68.21408
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	23.011702
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	7.0165873
virome_phage_815	8.643842
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	35.114437
virome_phage_1849	0
virome_phage_960	114.90848
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	2.2102575
virome_phage_847	1.6674212
virome_phage_177	0
virome_phage_808	8.452109
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	10.567971
total_phage_785	4.9516826
total_phage_783	2.465291
virome_phage_22	0
virome_phage_834	4.9988103
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	0
virome_phage_1236	3.5248268
virome_phage_2330	0
virome_phage_153	32.191418
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	2.9165218
virome_phage_809	1.8292929
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	5.0979013
total_phage_820	0
virome_phage_780	0
virome_phage_797	6.9256897
virome_phage_2323	0
virome_phage_831	1.4849399
total_phage_735	4.3753676
total_phage_738	0
virome_phage_833	0
virome_phage_881	3.615874
total_phage_479	0
virome_phage_759	17.195757
virome_phage_843	1.9256669
virome_phage_2496	0
virome_phage_115	2.9959733
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	45.182205
virome_phage_860	1.8187083
virome_phage_32	0
virome_phage_798	89.51838
virome_phage_91	0
virome_phage_742	0
virome_phage_882	3.935016
total_phage_416	0
virome_phage_791	513.8189
