Genome	7_A_MEL_host_removed_R1_3100000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	25.12028
total_phage_417	7.4568644
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	228.73146
virome_phage_752	0
total_phage_788	15.940773
virome_phage_34	0
virome_phage_2329	62.8726
total_phage_663	0
virome_phage_2402	3.998583
virome_phage_2303	82.85215
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	21.872746
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	5.7832575
virome_phage_2274	48.616257
total_phage_730	77.460365
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	2.608981
virome_phage_2345	8.059404
virome_phage_812	0
virome_phage_142	3.6576605
virome_phage_31	0
virome_phage_181	0
virome_phage_67	70.765114
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	5.063157
total_phage_12	0
virome_phage_778	10.025577
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	60.007713
total_phage_696	0
virome_phage_275	0
total_phage_731	144.59181
total_phage_930	3.468765
virome_phage_2270	1.9665967
virome_phage_118	0
total_phage_294	4.7450247
virome_phage_2398	9.098144
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.87572
virome_phage_792	3.9930568
total_phage_175	10.188501
virome_phage_2254	0
virome_phage_2342	12.602425
total_phage_483	0
virome_phage_890	4.07698
virome_phage_2914	4.7597733
total_phage_413	35.377434
total_phage_512	0
virome_phage_2624	3.3194606
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	4.495757
total_phage_174	0
virome_phage_117	7.83581
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	2.9591799
virome_phage_2356	34.508736
virome_phage_2343	112.27991
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	2.453893
total_phage_500	0
total_phage_239	0
total_phage_785	4.151698
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	444.73862
virome_phage_2401	3.265773
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.750753
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	1343.0842
virome_phage_153	114.59849
virome_phage_2465	70.03731
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	8.120306
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	3.1936405
virome_phage_831	10.072251
total_phage_735	5.874904
total_phage_738	2.786112
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	120.63836
virome_phage_843	0
virome_phage_2496	3.2732604
virome_phage_115	222.4189
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	33.002937
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	3.059205
total_phage_416	0
virome_phage_791	0
total_phage_733	6.6286325
total_phage_102	6.2410583
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	31.403969
virome_phage_33	0
virome_phage_740	85.169044
virome_phage_2259	0
virome_phage_1199	53.745663
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	1635.4038
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	7.156735
virome_phage_2298	58.14129
virome_phage_23	0
virome_phage_4	18.580498
virome_phage_875	0
total_phage_808	14.757286
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	7.3853416
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	4.653793
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	3.7454674
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	1.6990421
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	146.23215
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	25.635958
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	309.21136
total_phage_11	0
virome_phage_2285	3.1025922
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	1.662626
virome_phage_844	0
virome_phage_2912	3.9085395
total_phage_795	29.869768
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	2.24736
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	86.53792
virome_phage_744	0
total_phage_100	16.193426
total_phage_308	3.8838196
virome_phage_932	0
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	0
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	7.7318287
virome_phage_2310	38.049038
virome_phage_2300	11.646469
total_phage_488	0
virome_phage_2305	30.822464
virome_phage_1286	0
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	25.938446
virome_phage_915	3.555698
virome_phage_97	0
total_phage_4	2.566917
total_phage_636	0
total_phage_796	25.441479
total_phage_609	0
virome_phage_2288	24.589628
virome_phage_45	0
virome_phage_2403	2.7038248
virome_phage_753	0
total_phage_189	6.576336
virome_phage_2281	3.7387803
virome_phage_2306	3.7195628
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	2.204516
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	4.541798
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	0
virome_phage_2299	18.346325
virome_phage_21	56.75696
virome_phage_70	0
virome_phage_802	0
total_phage_112	0
virome_phage_925	0
total_phage_358	0
virome_phage_2382	20.789461
virome_phage_110	0
total_phage_172	7.2387443
virome_phage_1873	0
virome_phage_1006	0
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	9.129258
total_phage_0	2.7873945
virome_phage_2339	11.530091
virome_phage_61	0
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	0
total_phage_371	6.379083
virome_phage_2347	7.5055194
virome_phage_2355	16.635021
total_phage_449	2.0024185
virome_phage_81	0
virome_phage_776	0
virome_phage_774	0
virome_phage_28	0
virome_phage_936	17.035131
virome_phage_160	0
virome_phage_101	0
virome_phage_2319	806.2575
virome_phage_57	0
virome_phage_2359	30.830149
virome_phage_909	6.117972
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	2.6735144
virome_phage_155	361.6618
virome_phage_2322	2.1476686
virome_phage_741	0
total_phage_233	4.642762
virome_phage_271	3.0734386
total_phage_471	0
total_phage_713	0
virome_phage_8	4.9862623
total_phage_446	0
total_phage_794	0
virome_phage_88	25.62776
virome_phage_2272	9.281384
total_phage_611	0
virome_phage_794	0
virome_phage_2320	115.3719
virome_phage_176	7.3294497
total_phage_369	10.075874
virome_phage_154	0
virome_phage_73	0
virome_phage_862	0
total_phage_105	0
total_phage_605	0
virome_phage_2388	6.281497
virome_phage_55	0
virome_phage_2424	533.2541
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	0
total_phage_363	0
virome_phage_2372	110.99289
virome_phage_974	0
virome_phage_124	0
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	9.872341
virome_phage_7	34.655083
virome_phage_2282	2.3725984
virome_phage_2237	0
total_phage_254	0
total_phage_240	0
virome_phage_1541	0
total_phage_443	3.7331207
virome_phage_2522	250.32509
total_phage_116	0
virome_phage_761	0
virome_phage_935	2.1718621
total_phage_935	2.531969
virome_phage_2293	3.3012185
total_phage_934	2.8812966
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	0
virome_phage_908	0
virome_phage_5	0
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	0
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	96.12378
virome_phage_2269	4.715124
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	10.044359
virome_phage_123	0
total_phage_307	17.499615
total_phage_929	0
virome_phage_1004	216.85039
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	4.401174
total_phage_804	4.521184
virome_phage_807	0
virome_phage_745	0
virome_phage_24	0
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	22.377079
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	0
virome_phage_813	0
virome_phage_750	2.6245813
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	2.1106176
virome_phage_18	0
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	0
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	197.71542
virome_phage_145	4.3720407
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	85.492096
total_phage_179	31.037249
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	2.9995742
total_phage_98	3.5389247
virome_phage_239	229.65309
total_phage_298	6.940634
virome_phage_863	0
total_phage_497	0
total_phage_247	3.6183991
total_phage_745	2.7746706
virome_phage_172	0
virome_phage_25	0
total_phage_743	51.343544
virome_phage_52	0
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	23.506208
total_phage_252	0
virome_phage_2385	3.716472
virome_phage_783	0
total_phage_248	6.2271075
total_phage_244	0
virome_phage_739	3.787592
virome_phage_2313	5.095648
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	0
virome_phage_47	0
virome_phage_2290	10.453639
total_phage_95	0
total_phage_118	0
virome_phage_2389	30.170422
virome_phage_870	0
virome_phage_1032	2.2823887
virome_phage_2239	0
virome_phage_112	0
virome_phage_2268	0
virome_phage_303	0
virome_phage_152	0
virome_phage_79	15.209299
virome_phage_2357	3.1512961
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	13.124458
virome_phage_440	0
virome_phage_201	53.994846
virome_phage_2255	0
total_phage_797	3.1251435
virome_phage_2280	1718.1052
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	0
total_phage_520	0
total_phage_782	4.2671795
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	3.0408328
total_phage_306	0
total_phage_176	0
total_phage_806	0
virome_phage_2275	12.411045
virome_phage_906	0
virome_phage_59	0
virome_phage_2308	28.806095
total_phage_800	3.588662
virome_phage_738	28.320745
total_phage_99	2.7428105
virome_phage_1033	283.2998
virome_phage_235	1.8952757
virome_phage_11	0
