Genome	12_A_MEL_host_removed_R1_900000.fq Trimmed Mean
virome_phage_46	4.2874727
virome_phage_2315	9.608561
total_phage_417	0
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	6.397626
virome_phage_752	0
total_phage_788	0
virome_phage_34	2.8882556
virome_phage_2329	2.8900962
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	0
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	3.2442024
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	1.613229
total_phage_727	0
virome_phage_202	1.7616053
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	5.9899006
virome_phage_31	1.8616455
virome_phage_181	230.86644
virome_phage_67	5.978912
virome_phage_855	0
virome_phage_898	0
virome_phage_48	4.3900642
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	0
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	0
total_phage_696	0
virome_phage_275	70.7761
total_phage_731	10.857444
total_phage_930	0
virome_phage_2270	0
virome_phage_118	24.639172
total_phage_294	0
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	0
virome_phage_792	0
total_phage_175	0
virome_phage_2254	0
virome_phage_2342	4.2299647
total_phage_483	0
virome_phage_890	4.34371
virome_phage_2914	0
total_phage_413	47.658405
total_phage_512	0
virome_phage_2624	3.7398887
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	2.1097326
virome_phage_2312	0
total_phage_174	1.9712768
virome_phage_117	2.0343325
virome_phage_77	2.3065972
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	0
virome_phage_1849	0
virome_phage_960	261.47025
virome_phage_272	7.3928432
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	2.8245802
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	15.994263
virome_phage_2401	136.86865
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	58.21062
virome_phage_1236	0
virome_phage_2330	103.637184
virome_phage_153	4.5136814
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	3.5281272
virome_phage_83	27.479319
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	41.686016
