Genome	17_A_MEL_host_removed_R1_2400000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	15.642953
virome_phage_835	66.44703
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	1.9372776
total_phage_788	0
virome_phage_34	0
virome_phage_2329	2.603013
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	9.866943
virome_phage_35	0
total_phage_249	0
total_phage_187	2.7434106
virome_phage_857	1.6318166
virome_phage_899	0
total_phage_526	0
virome_phage_876	40.493744
virome_phage_770	4.8121896
virome_phage_846	13.577452
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	1.715725
total_phage_117	3.0455453
virome_phage_2345	0
virome_phage_812	6.0303144
virome_phage_142	4.635171
virome_phage_31	0
virome_phage_181	0
virome_phage_67	30.34693
virome_phage_855	2.1667507
virome_phage_898	2.2415698
virome_phage_48	0
virome_phage_851	1.8905872
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	4.3758984
total_phage_12	0
virome_phage_778	19.29697
virome_phage_854	3.9242175
total_phage_639	0
virome_phage_864	1.5098848
virome_phage_993	429.11545
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	38.329163
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	36.298683
total_phage_294	16.121092
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	3.140921
total_phage_366	0
virome_phage_766	3.2627063
total_phage_798	0
virome_phage_792	23.18131
total_phage_175	15.409597
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	11.695831
virome_phage_2914	0
total_phage_413	203.57898
total_phage_512	0
virome_phage_2624	0
total_phage_113	117.522
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	40.455536
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	11.91177
virome_phage_815	14.743382
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	58.848377
virome_phage_1849	0
virome_phage_960	198.71225
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	4.0511136
virome_phage_847	2.921229
virome_phage_177	0
virome_phage_808	14.502496
virome_phage_12	0
virome_phage_866	2.2507195
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	18.09386
total_phage_785	8.532513
total_phage_783	4.173497
virome_phage_22	0
virome_phage_834	8.668817
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	2.0506768
total_phage_658	0
virome_phage_913	1.874177
total_phage_242	3.8128695
total_phage_18	0
virome_phage_1236	5.80038
virome_phage_2330	0
virome_phage_153	54.366882
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	5.0222607
virome_phage_809	3.1005824
total_phage_737	0
total_phage_246	3.2958326
virome_phage_193	0
virome_phage_83	0
virome_phage_749	8.978198
total_phage_820	0
virome_phage_780	1.9765025
virome_phage_797	11.293811
virome_phage_2323	0
virome_phage_831	2.602125
total_phage_735	7.16178
total_phage_738	3.660442
virome_phage_833	1.5247222
virome_phage_881	6.2238936
total_phage_479	0
virome_phage_759	29.332989
virome_phage_843	3.4122953
virome_phage_2496	0
virome_phage_115	5.0965543
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	77.62315
virome_phage_860	3.31903
virome_phage_32	0
virome_phage_798	153.27542
