Genome	17_A_MEL_host_removed_R1_2000000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	12.985868
virome_phage_835	55.372593
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	1.6288584
total_phage_788	0
virome_phage_34	0
virome_phage_2329	2.0815427
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	8.241689
virome_phage_35	0
total_phage_249	0
total_phage_187	2.2691555
virome_phage_857	1.2874284
virome_phage_899	0
total_phage_526	0
virome_phage_876	33.67124
virome_phage_770	4.0216947
virome_phage_846	11.44143
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	1.4735647
total_phage_117	2.497078
virome_phage_2345	0
virome_phage_812	5.0427413
virome_phage_142	3.863033
virome_phage_31	0
virome_phage_181	0
virome_phage_67	25.252531
virome_phage_855	1.8950213
virome_phage_898	1.7407902
virome_phage_48	0
virome_phage_851	1.5807042
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	3.605642
total_phage_12	0
virome_phage_778	16.263006
virome_phage_854	3.1109624
total_phage_639	0
virome_phage_864	0
virome_phage_993	357.32684
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	31.65228
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	30.313177
total_phage_294	13.473623
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	2.6517248
total_phage_366	0
virome_phage_766	2.7566795
total_phage_798	0
virome_phage_792	19.377193
total_phage_175	12.808769
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	9.785099
virome_phage_2914	0
total_phage_413	169.356
total_phage_512	0
virome_phage_2624	0
total_phage_113	97.55726
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	33.548172
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	10.051414
virome_phage_815	12.422969
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	49.10339
virome_phage_1849	0
virome_phage_960	164.81604
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	3.27268
virome_phage_847	2.5008893
virome_phage_177	0
virome_phage_808	12.027744
virome_phage_12	0
virome_phage_866	1.7763172
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	15.2294235
total_phage_785	7.065966
total_phage_783	3.4511685
virome_phage_22	0
virome_phage_834	7.2333126
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	1.7073009
total_phage_658	0
virome_phage_913	1.5247501
total_phage_242	3.1202164
total_phage_18	0
virome_phage_1236	4.810557
virome_phage_2330	0
virome_phage_153	45.678566
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	4.4685216
virome_phage_809	2.6885393
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	7.546089
total_phage_820	0
virome_phage_780	1.72276
virome_phage_797	9.642437
virome_phage_2323	0
virome_phage_831	2.1834002
total_phage_735	6.035545
total_phage_738	3.068388
virome_phage_833	0
virome_phage_881	5.229588
total_phage_479	0
virome_phage_759	24.432755
virome_phage_843	2.7774198
virome_phage_2496	0
virome_phage_115	4.163608
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	65.0437
virome_phage_860	2.7086058
virome_phage_32	0
virome_phage_798	127.42669
virome_phage_91	0
