Genome	17_A_MEL_host_removed_R1_1600000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	10.453589
virome_phage_835	44.341278
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	0
total_phage_788	0
virome_phage_34	0
virome_phage_2329	0
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	6.4540734
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	26.635427
virome_phage_770	3.1664164
virome_phage_846	8.946555
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	3.9299588
virome_phage_142	3.091988
virome_phage_31	0
virome_phage_181	0
virome_phage_67	20.435196
virome_phage_855	1.5190855
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	2.9023757
total_phage_12	0
virome_phage_778	13.272902
virome_phage_854	2.5009875
total_phage_639	0
virome_phage_864	0
virome_phage_993	286.96933
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	25.632109
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	24.366808
total_phage_294	10.701287
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	2.0166793
total_phage_366	0
virome_phage_766	2.2180555
total_phage_798	0
virome_phage_792	15.596139
total_phage_175	10.352334
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	7.80287
virome_phage_2914	0
total_phage_413	135.3655
total_phage_512	0
virome_phage_2624	0
total_phage_113	78.111984
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	26.332598
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	7.9859223
virome_phage_815	9.887568
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	39.758076
virome_phage_1849	0
virome_phage_960	131.40558
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	2.587446
virome_phage_847	1.9375587
virome_phage_177	0
virome_phage_808	9.551516
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	12.20325
total_phage_785	5.6474233
total_phage_783	2.8189852
virome_phage_22	0
virome_phage_834	5.690044
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	0
virome_phage_1236	3.858309
virome_phage_2330	0
virome_phage_153	36.80338
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	3.3866086
virome_phage_809	2.1870556
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	5.8500566
total_phage_820	0
virome_phage_780	0
virome_phage_797	7.782011
virome_phage_2323	0
virome_phage_831	1.7069911
total_phage_735	4.9599524
total_phage_738	2.4638615
virome_phage_833	0
virome_phage_881	4.190787
total_phage_479	0
virome_phage_759	19.532156
virome_phage_843	2.1489239
virome_phage_2496	0
virome_phage_115	3.449964
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	51.770092
virome_phage_860	2.161615
virome_phage_32	0
virome_phage_798	102.13533
virome_phage_91	0
virome_phage_742	0
virome_phage_882	4.4240675
total_phage_416	0
virome_phage_791	587.17847
