Genome	12_A_MEL_host_removed_R1_500000.fq Trimmed Mean
virome_phage_45	0
virome_phage_2403	16.87477
virome_phage_753	0
total_phage_189	0
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	0
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	2.1084208
virome_phage_2299	0
virome_phage_21	0
virome_phage_70	0
virome_phage_802	0
total_phage_112	9.308184
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	21.848059
total_phage_172	0
virome_phage_1873	0
virome_phage_1006	9.397878
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	0
total_phage_0	0
virome_phage_2339	2.087809
virome_phage_61	24.760515
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	11.47063
total_phage_371	0
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	0
virome_phage_81	23.035372
virome_phage_776	0
virome_phage_774	0
virome_phage_28	6.3260756
virome_phage_936	0
virome_phage_160	1.6333652
virome_phage_101	0
virome_phage_2319	71.750244
virome_phage_57	5.764697
virome_phage_2359	0
virome_phage_909	0
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	1.8788577
virome_phage_2322	0
virome_phage_741	0
total_phage_233	0
virome_phage_271	2.3338473
total_phage_471	0
total_phage_713	0
virome_phage_8	2.262524
total_phage_446	0
total_phage_794	0
virome_phage_88	1.3853872
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	11.607293
total_phage_369	0
virome_phage_154	7.244916
virome_phage_73	0
virome_phage_862	9.837027
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	5.7016263
virome_phage_2424	116.74197
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	0
total_phage_363	0
virome_phage_2372	0
virome_phage_974	0
virome_phage_124	36.79572
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	0
virome_phage_7	3.6138494
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	56.596504
total_phage_240	0
virome_phage_1541	0
total_phage_443	0
virome_phage_2522	12.32151
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	0
virome_phage_2293	0
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	2.4280334
virome_phage_908	0
virome_phage_5	0
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	2.3556883
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	13.015141
virome_phage_2269	3.7847662
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	1.681262
total_phage_307	0
total_phage_929	0
virome_phage_1004	16.437647
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	2.9730713
total_phage_804	0
virome_phage_807	0
virome_phage_745	0
virome_phage_24	0
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	0
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	0
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	1.5439923
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	4.13096
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	0
virome_phage_145	409.81586
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	0
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	17.720282
total_phage_98	0
virome_phage_239	108.73492
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	0
virome_phage_172	0
virome_phage_25	16.747278
total_phage_743	29.814487
virome_phage_52	0
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	0
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	0
total_phage_244	0
virome_phage_739	1.5610955
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	10.361385
virome_phage_47	0
virome_phage_2290	0
total_phage_95	0
total_phage_118	0
virome_phage_2389	0
virome_phage_870	0
virome_phage_1032	13.658045
virome_phage_2239	0
virome_phage_112	4.9116364
virome_phage_2268	0
virome_phage_303	89.710075
virome_phage_152	22.508018
virome_phage_79	2.051872
virome_phage_2357	0
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	0
virome_phage_440	0
virome_phage_201	51.174343
virome_phage_2255	0
total_phage_797	0
virome_phage_2280	3.0148857
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	1.798797
total_phage_520	0
total_phage_782	0
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	1.4748082
total_phage_306	0
total_phage_176	0
total_phage_806	0
virome_phage_2275	0
virome_phage_906	0
virome_phage_59	0
virome_phage_2308	0
total_phage_800	0
virome_phage_738	0
total_phage_99	0
virome_phage_1033	13.757421
virome_phage_235	15.947386
virome_phage_11	0
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	2.1152115
total_phage_525	0
virome_phage_902	0
virome_phage_2297	0
virome_phage_2	0
total_phage_361	0
virome_phage_64	2.5415585
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	3.3947866
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	40.36846
total_phage_478	0
virome_phage_785	0
virome_phage_755	2.36662
virome_phage_38	0
total_phage_715	0
virome_phage_2291	246.94855
virome_phage_823	0
virome_phage_331	0
virome_phage_1	4.4955
total_phage_8	0
virome_phage_127	3.0101318
virome_phage_280	0
virome_phage_191	70.6345
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	0
virome_phage_96	0
total_phage_445	0
total_phage_296	0
virome_phage_43	2.1616757
virome_phage_92	0
virome_phage_120	0
virome_phage_2260	0
virome_phage_2346	0
virome_phage_867	0
virome_phage_15	0
virome_phage_2353	0
virome_phage_2350	0
virome_phage_747	0
total_phage_793	0
virome_phage_2328	0
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	0
total_phage_414	0
total_phage_245	0
total_phage_115	0
total_phage_734	0
total_phage_790	0
virome_phage_17	1.6027372
