Genome	12_A_MEL_host_removed_R1_1300000.fq Trimmed Mean
virome_phage_46	6.272218
virome_phage_2315	13.973741
total_phage_417	2.8320065
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	9.315812
virome_phage_752	0
total_phage_788	0
virome_phage_34	4.1373734
virome_phage_2329	4.2166486
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	3.1413026
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	4.7641907
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	2.2963088
total_phage_727	0
virome_phage_202	2.8080263
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	8.686189
virome_phage_31	2.6739113
virome_phage_181	335.4956
virome_phage_67	8.668248
virome_phage_855	0
virome_phage_898	0
virome_phage_48	6.3160644
virome_phage_851	0
total_phage_9	0
virome_phage_41	1.6234369
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	0
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	27.76237
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	0
total_phage_696	0
virome_phage_275	101.117256
total_phage_731	15.732541
total_phage_930	0
virome_phage_2270	0
virome_phage_118	36.284924
total_phage_294	2.6178484
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	0
virome_phage_792	0
total_phage_175	3.6870046
virome_phage_2254	0
virome_phage_2342	6.3607335
total_phage_483	0
virome_phage_890	6.5640125
virome_phage_2914	0
total_phage_413	68.85872
total_phage_512	0
virome_phage_2624	5.952374
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	2.9610023
virome_phage_2312	0
total_phage_174	3.128752
virome_phage_117	2.937313
virome_phage_77	3.4956343
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	19.960293
virome_phage_1849	0
virome_phage_960	380.6882
virome_phage_272	10.448785
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	4.068196
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	1.7924953
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	23.36189
virome_phage_2401	197.09181
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	83.11297
virome_phage_1236	0
virome_phage_2330	150.39505
virome_phage_153	6.7945747
virome_phage_2465	0
virome_phage_14	1.8519062
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	4.9022417
virome_phage_83	39.95921
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	59.593918
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	5.6040974
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	6.3362436
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	1.3446233
virome_phage_798	0
virome_phage_91	12.373267
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	0
total_phage_102	0
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	6.118845
virome_phage_33	2.5827427
virome_phage_740	2.8677151
virome_phage_2259	0
virome_phage_1199	220.40334
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	181.78433
virome_phage_1077	28.841148
virome_phage_804	0
virome_phage_69	8.786729
total_phage_1	3.5447671
virome_phage_2298	0
virome_phage_23	8.906453
virome_phage_4	22.664743
virome_phage_875	0
total_phage_808	0
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	1.8757333
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	0
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	8.498376
virome_phage_87	4.271246
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	11.496556
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	6.014035
total_phage_638	0
virome_phage_183	134.94307
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	138.91267
virome_phage_844	0
virome_phage_2912	0
total_phage_795	7.7987227
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	2.9991367
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	6.0808983
total_phage_308	0
virome_phage_932	0
virome_phage_39	2.5383983
virome_phage_19	1.5506012
total_phage_123	0
virome_phage_27	81.488976
virome_phage_78	7.484123
virome_phage_107	2.4786708
virome_phage_2411	27.850039
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	0
total_phage_357	0
virome_phage_219	2.0792983
virome_phage_75	0
virome_phage_76	17.525038
virome_phage_800	4.2548947
virome_phage_915	0
virome_phage_97	0
total_phage_4	0
total_phage_636	0
total_phage_796	4.1048126
total_phage_609	0
virome_phage_2288	4.2684846
virome_phage_45	3.0178213
virome_phage_2403	42.732758
virome_phage_753	0
total_phage_189	0
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	1.9544771
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	4.9379516
virome_phage_2299	0
virome_phage_21	3.184066
virome_phage_70	0
virome_phage_802	0
total_phage_112	23.763239
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	55.51103
total_phage_172	4.6202497
virome_phage_1873	0
virome_phage_1006	25.742203
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	3.2953691
total_phage_0	0
virome_phage_2339	5.8011217
virome_phage_61	65.07432
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	30.186169
total_phage_371	0
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	0
virome_phage_81	60.22026
virome_phage_776	0
virome_phage_774	0
virome_phage_28	16.883694
virome_phage_936	0
virome_phage_160	4.8837237
virome_phage_101	3.3547807
virome_phage_2319	185.5225
virome_phage_57	15.070151
virome_phage_2359	2.075276
virome_phage_909	3.9586904
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	4.679851
virome_phage_2322	0
virome_phage_741	0
total_phage_233	0
virome_phage_271	6.394564
total_phage_471	0
total_phage_713	0
virome_phage_8	5.804279
total_phage_446	0
total_phage_794	0
virome_phage_88	4.041989
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	29.692339
total_phage_369	0
virome_phage_154	19.034227
virome_phage_73	0
virome_phage_862	24.672192
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	15.198238
virome_phage_2424	304.60403
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	0
total_phage_363	0
virome_phage_2372	0
virome_phage_974	0
virome_phage_124	96.00647
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	3.2371476
virome_phage_7	9.417183
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	149.6788
total_phage_240	0
virome_phage_1541	0
total_phage_443	0
virome_phage_2522	30.43931
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	0
virome_phage_2293	0
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	6.102293
virome_phage_908	0
virome_phage_5	1.5804889
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	6.169751
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	33.29792
virome_phage_2269	10.109529
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	4.83294
total_phage_307	7.324375
total_phage_929	0
virome_phage_1004	41.528137
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	7.6942754
total_phage_804	4.0492268
virome_phage_807	0
virome_phage_745	0
virome_phage_24	3.3268466
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	0
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	2.3937066
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	4.1603293
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	10.7117815
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	3.685097
virome_phage_145	1063.0187
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	8.98897
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	1.5881249
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	45.960335
total_phage_98	0
virome_phage_239	280.47226
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	0
virome_phage_172	0
virome_phage_25	43.410397
total_phage_743	77.83773
virome_phage_52	1.8841754
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	3.956423
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	1.7144437
total_phage_244	0
virome_phage_739	4.2458124
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	27.449717
virome_phage_47	0
virome_phage_2290	2.7752452
total_phage_95	0
total_phage_118	0
