Genome	7_A_MEL_host_removed_R1_2400000.fq Trimmed Mean
virome_phage_2407	1267.2648
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	5.535253
virome_phage_2298	44.78427
virome_phage_23	0
virome_phage_4	14.290215
virome_phage_875	0
total_phage_808	11.91577
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	5.4806485
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	3.5488434
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	2.8917365
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	113.164825
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	19.406881
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	240.9505
total_phage_11	0
virome_phage_2285	2.4091704
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	0
virome_phage_844	0
virome_phage_2912	2.935256
total_phage_795	23.09391
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	0
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	67.298035
virome_phage_744	0
total_phage_100	12.649224
total_phage_308	0
virome_phage_932	0
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	0
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	5.7439213
virome_phage_2310	29.489195
virome_phage_2300	8.792158
total_phage_488	0
virome_phage_2305	23.84473
virome_phage_1286	0
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	19.946743
virome_phage_915	2.9081638
virome_phage_97	0
total_phage_4	2.0643818
total_phage_636	0
total_phage_796	19.694155
total_phage_609	0
virome_phage_2288	19.212181
virome_phage_45	0
virome_phage_2403	2.1687846
virome_phage_753	0
total_phage_189	5.1936164
virome_phage_2281	2.916627
virome_phage_2306	2.983682
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	1.7388017
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	3.5204666
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	0
virome_phage_2299	14.346905
virome_phage_21	43.795876
virome_phage_70	0
virome_phage_802	0
total_phage_112	0
virome_phage_925	0
total_phage_358	0
virome_phage_2382	15.967254
virome_phage_110	0
total_phage_172	5.7302084
virome_phage_1873	0
virome_phage_1006	0
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	7.190828
total_phage_0	2.0422363
virome_phage_2339	9.119086
virome_phage_61	0
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	0
total_phage_371	4.9724183
virome_phage_2347	5.908908
virome_phage_2355	13.160291
total_phage_449	0
virome_phage_81	0
virome_phage_776	0
virome_phage_774	0
virome_phage_28	0
virome_phage_936	12.865036
virome_phage_160	0
virome_phage_101	0
virome_phage_2319	623.7683
virome_phage_57	0
virome_phage_2359	24.011833
virome_phage_909	4.5360065
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	2.0546806
virome_phage_155	279.787
virome_phage_2322	0
virome_phage_741	0
total_phage_233	3.6256762
virome_phage_271	2.5921357
total_phage_471	0
total_phage_713	0
virome_phage_8	3.842364
total_phage_446	0
total_phage_794	0
virome_phage_88	19.750488
virome_phage_2272	7.1881437
total_phage_611	0
virome_phage_794	0
virome_phage_2320	89.28353
virome_phage_176	5.5859003
total_phage_369	7.9481
virome_phage_154	0
virome_phage_73	0
virome_phage_862	0
total_phage_105	0
total_phage_605	0
virome_phage_2388	4.907717
virome_phage_55	0
virome_phage_2424	411.60126
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	0
total_phage_363	0
virome_phage_2372	86.80563
virome_phage_974	0
virome_phage_124	0
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	7.6229453
virome_phage_7	26.636887
virome_phage_2282	1.8393841
virome_phage_2237	0
total_phage_254	0
total_phage_240	0
virome_phage_1541	0
total_phage_443	2.9080276
virome_phage_2522	192.5224
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	0
virome_phage_2293	2.6931694
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	0
virome_phage_908	0
virome_phage_5	0
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	0
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	74.640076
virome_phage_2269	3.615963
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	7.923924
virome_phage_123	0
total_phage_307	13.873381
total_phage_929	0
virome_phage_1004	168.38522
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	3.3882198
total_phage_804	3.4550931
virome_phage_807	0
virome_phage_745	0
virome_phage_24	0
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	16.77615
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	0
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	1.5858335
virome_phage_18	0
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	0
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	154.04837
virome_phage_145	0
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	67.0108
total_phage_179	23.957157
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	2.189804
total_phage_98	2.7549193
virome_phage_239	176.83807
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	2.8773239
total_phage_745	0
virome_phage_172	0
virome_phage_25	0
total_phage_743	40.262184
virome_phage_52	0
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	17.808445
total_phage_252	0
virome_phage_2385	2.9028249
virome_phage_783	0
total_phage_248	4.7362432
total_phage_244	0
virome_phage_739	2.9206288
virome_phage_2313	3.8007338
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	0
virome_phage_47	0
virome_phage_2290	8.20909
total_phage_95	0
total_phage_118	0
virome_phage_2389	23.37508
virome_phage_870	0
virome_phage_1032	1.7952073
virome_phage_2239	0
virome_phage_112	0
virome_phage_2268	0
virome_phage_303	0
virome_phage_152	0
virome_phage_79	11.775884
virome_phage_2357	2.4003475
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	9.882747
virome_phage_440	0
virome_phage_201	41.923916
virome_phage_2255	0
total_phage_797	2.346774
virome_phage_2280	1329.79
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	0
total_phage_520	0
total_phage_782	3.3855135
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	2.3478565
total_phage_306	0
total_phage_176	0
total_phage_806	0
virome_phage_2275	9.437883
virome_phage_906	0
virome_phage_59	0
virome_phage_2308	22.505842
total_phage_800	2.814777
virome_phage_738	21.955019
total_phage_99	0
virome_phage_1033	220.53423
virome_phage_235	0
virome_phage_11	0
virome_phage_2366	4.954366
virome_phage_2325	2.881194
virome_phage_2913	13.534944
virome_phage_767	0
virome_phage_72	0
total_phage_525	0
virome_phage_902	12.448117
virome_phage_2297	9.97854
virome_phage_2	0
total_phage_361	0
virome_phage_64	0
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	218.51
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	0
total_phage_478	0
virome_phage_785	6.6405487
virome_phage_755	19.475533
virome_phage_38	0
total_phage_715	0
virome_phage_2291	84.881676
virome_phage_823	0
virome_phage_331	0
virome_phage_1	78.25912
total_phage_8	0
virome_phage_127	0
virome_phage_280	0
virome_phage_191	0
virome_phage_772	0
virome_phage_2400	39.538578
virome_phage_779	0
virome_phage_2292	742.3099
virome_phage_895	0
virome_phage_60	0
virome_phage_96	0
total_phage_445	0
total_phage_296	0
virome_phage_43	0
virome_phage_92	0
virome_phage_120	0
virome_phage_2260	0
virome_phage_2346	120.14241
virome_phage_867	0
virome_phage_15	6.709235
virome_phage_2353	13.454321
virome_phage_2350	26.42494
virome_phage_747	0
total_phage_793	15.679564
virome_phage_2328	23.46022
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	0
total_phage_414	0
total_phage_245	0
total_phage_115	6.8559957
total_phage_734	0
total_phage_790	0
virome_phage_17	0
