Genome	12_A_MEL_host_removed_R1_3100000.fq Trimmed Mean
virome_phage_46	14.769201
virome_phage_2315	33.70595
total_phage_417	6.851687
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	1.8487993
virome_phage_116	22.749306
virome_phage_752	0
total_phage_788	0
virome_phage_34	9.747128
virome_phage_2329	10.031763
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	7.135118
virome_phage_35	3.6682382
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	11.045019
virome_phage_770	0
virome_phage_846	13.272301
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	14.504167
total_phage_786	0
virome_phage_49	5.1739244
total_phage_727	0
virome_phage_202	6.7461066
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	20.937061
virome_phage_31	6.297256
virome_phage_181	801.26776
virome_phage_67	20.94345
virome_phage_855	0
virome_phage_898	0
virome_phage_48	14.902575
virome_phage_851	0
total_phage_9	0
virome_phage_41	4.2533736
total_phage_297	0
total_phage_360	4.130823
total_phage_12	0
virome_phage_778	4.4669843
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	66.551636
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	26.14798
total_phage_696	0
virome_phage_275	244.98666
total_phage_731	37.7994
total_phage_930	0
virome_phage_2270	0
virome_phage_118	86.349045
total_phage_294	6.4175954
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.6856465
virome_phage_792	5.0312705
total_phage_175	8.746736
virome_phage_2254	0
virome_phage_2342	14.462703
total_phage_483	0
virome_phage_890	15.841628
virome_phage_2914	0
total_phage_413	164.09508
total_phage_512	0
virome_phage_2624	13.655774
total_phage_113	0
virome_phage_42	3.0152059
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	6.766351
virome_phage_2312	0
total_phage_174	7.2486715
virome_phage_117	7.335127
virome_phage_77	8.822624
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	47.51419
virome_phage_1849	0
virome_phage_960	906.56305
virome_phage_272	26.61796
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	2.1508899
virome_phage_808	0
virome_phage_12	9.741972
virome_phage_866	0
virome_phage_56	1.8246123
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	8.9653425
total_phage_785	8.181426
total_phage_783	0
virome_phage_22	4.342842
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	52.89022
virome_phage_2401	468.99716
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.090316
total_phage_18	200.68518
virome_phage_1236	0
virome_phage_2330	356.8782
virome_phage_153	15.680811
virome_phage_2465	0
virome_phage_14	4.3020353
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	11.720608
virome_phage_83	93.290115
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	142.92151
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	13.275708
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	15.662739
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	3.356301
virome_phage_798	0
virome_phage_91	30.028297
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	6.9522705
total_phage_102	3.7288496
total_phage_454	0
virome_phage_98	1.3625962
virome_phage_784	0
virome_phage_2278	15.107049
virome_phage_33	6.2787642
virome_phage_740	6.770088
virome_phage_2259	0
virome_phage_1199	523.554
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	429.89645
virome_phage_1077	68.63751
virome_phage_804	0
virome_phage_69	20.647297
total_phage_1	8.235203
virome_phage_2298	0
virome_phage_23	21.220194
virome_phage_4	53.591908
virome_phage_875	0
total_phage_808	0
virome_phage_94	1.5383216
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	4.3845663
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	2.6922464
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	20.605976
virome_phage_87	10.453202
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	2.1460645
virome_phage_810	0
virome_phage_82	26.496168
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	14.412752
total_phage_638	0
virome_phage_183	322.60458
total_phage_11	0
virome_phage_2285	0
virome_phage_3	1.5933825
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	333.58438
virome_phage_844	0
virome_phage_2912	0
total_phage_795	18.578915
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	7.3095236
virome_phage_80	1.6100526
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	14.451505
total_phage_308	2.1053908
virome_phage_932	0
virome_phage_39	6.022053
virome_phage_19	3.7172267
total_phage_123	2.8646808
virome_phage_27	192.93523
virome_phage_78	17.460781
virome_phage_107	5.6275434
virome_phage_2411	66.52076
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	1.3416047
virome_phage_1286	0
total_phage_357	0
virome_phage_219	4.6345453
virome_phage_75	2.7641292
virome_phage_76	42.953457
virome_phage_800	10.178616
virome_phage_915	0
virome_phage_97	3.3322785
total_phage_4	3.943036
total_phage_636	0
total_phage_796	9.969735
total_phage_609	0
virome_phage_2288	10.25418
virome_phage_45	7.1903405
virome_phage_2403	104.6446
virome_phage_753	0
total_phage_189	4.3685865
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	4.118
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	4.896238
total_phage_368	3.592552
total_phage_121	0
total_phage_692	0
virome_phage_1061	12.122456
virome_phage_2299	0
virome_phage_21	7.4335165
virome_phage_70	1.8492017
virome_phage_802	0
total_phage_112	56.704826
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	130.93062
total_phage_172	10.867992
virome_phage_1873	0
virome_phage_1006	62.458767
virome_phage_768	0
total_phage_666	0
total_phage_5	2.1393805
virome_phage_2304	7.869533
total_phage_0	0
virome_phage_2339	14.371523
virome_phage_61	157.28882
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	2.3322735
virome_phage_1668	0
virome_phage_26	72.58668
total_phage_371	4.368493
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	3.7146792
virome_phage_81	141.29626
virome_phage_776	4.4542193
virome_phage_774	0
virome_phage_28	40.226772
virome_phage_936	0
virome_phage_160	11.3562975
virome_phage_101	8.195723
virome_phage_2319	443.0928
virome_phage_57	35.19308
virome_phage_2359	5.0464897
virome_phage_909	9.143978
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	11.965768
virome_phage_2322	0
virome_phage_741	0
total_phage_233	5.1640916
virome_phage_271	15.981111
total_phage_471	0
total_phage_713	0
virome_phage_8	13.9699335
total_phage_446	0
total_phage_794	0
virome_phage_88	9.400673
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	71.47781
total_phage_369	5.156573
virome_phage_154	44.063965
virome_phage_73	2.5845869
virome_phage_862	58.547367
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	36.554485
virome_phage_2424	726.7103
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	2.5615568
total_phage_363	3.4524696
virome_phage_2372	4.4583535
virome_phage_974	0
virome_phage_124	228.28148
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	7.539236
virome_phage_7	22.59966
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	356.3798
total_phage_240	0
virome_phage_1541	0
total_phage_443	4.8965974
virome_phage_2522	74.03948
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	2.9228423
virome_phage_2293	0
total_phage_934	3.186273
virome_phage_868	0
virome_phage_9	1.7789267
total_phage_237	0
virome_phage_743	0
virome_phage_84	15.145079
virome_phage_908	0
virome_phage_5	3.9167938
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	14.816442
virome_phage_904	0
virome_phage_837	4.8315096
virome_phage_63	1.9989737
virome_phage_10	79.595695
virome_phage_2269	24.336056
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	11.104047
total_phage_307	17.623419
total_phage_929	0
virome_phage_1004	97.730736
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	18.277859
total_phage_804	9.545058
virome_phage_807	0
virome_phage_745	0
virome_phage_24	7.7185135
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	2.112358
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	5.799195
virome_phage_813	0
virome_phage_750	2.227442
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	10.159187
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	24.708168
virome_phage_820	0
total_phage_114	0
virome_phage_68	1.9350288
virome_phage_769	0
total_phage_106	9.140163
virome_phage_145	2543.815
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	21.80136
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	4.0617614
virome_phage_1142	0
virome_phage_189	2.9269686
virome_phage_841	0
virome_phage_164	107.36738
total_phage_98	2.7832527
virome_phage_239	666.42755
total_phage_298	4.555192
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	3.7169876
virome_phage_172	2.747444
virome_phage_25	102.993286
total_phage_743	184.81006
virome_phage_52	4.493767
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	9.206821
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	4.4369965
total_phage_244	0
virome_phage_739	10.116061
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	1.968648
