Genome	12_A_MEL_host_removed_R1_1700000.fq Trimmed Mean
virome_phage_46	8.049168
virome_phage_2315	18.338799
total_phage_417	3.6748009
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	12.442247
virome_phage_752	0
total_phage_788	0
virome_phage_34	5.4277506
virome_phage_2329	5.6962543
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	4.045535
virome_phage_35	1.8909614
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	6.193698
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	3.0359912
total_phage_727	0
virome_phage_202	3.6933963
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	11.214431
virome_phage_31	3.487301
virome_phage_181	439.65518
virome_phage_67	11.346541
virome_phage_855	0
virome_phage_898	0
virome_phage_48	8.152883
virome_phage_851	0
total_phage_9	0
virome_phage_41	2.167534
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	2.4180686
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	37.331577
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	14.822517
total_phage_696	0
virome_phage_275	132.75945
total_phage_731	20.499304
total_phage_930	0
virome_phage_2270	0
virome_phage_118	47.839626
total_phage_294	3.4973392
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	0
virome_phage_792	2.5304947
total_phage_175	4.8149524
virome_phage_2254	0
virome_phage_2342	8.424989
total_phage_483	0
virome_phage_890	8.5549
virome_phage_2914	0
total_phage_413	90.095345
total_phage_512	0
virome_phage_2624	7.5162663
total_phage_113	0
virome_phage_42	1.4964638
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	3.825445
virome_phage_2312	0
total_phage_174	4.0537124
virome_phage_117	3.8335896
virome_phage_77	4.609169
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	25.881319
virome_phage_1849	0
virome_phage_960	495.50436
virome_phage_272	13.806617
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	5.3740005
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	2.3607347
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	29.976343
virome_phage_2401	258.26263
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	2.312758
total_phage_18	109.01167
virome_phage_1236	0
virome_phage_2330	195.5723
virome_phage_153	8.550145
virome_phage_2465	0
virome_phage_14	2.3846242
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	6.5272593
virome_phage_83	51.5251
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	79.0764
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	7.2868423
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	8.627728
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	1.8525461
virome_phage_798	0
virome_phage_91	16.6491
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	0
total_phage_102	0
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	8.1050415
virome_phage_33	3.3691106
virome_phage_740	3.7626128
virome_phage_2259	0
virome_phage_1199	288.19574
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	235.6803
virome_phage_1077	37.237476
virome_phage_804	0
virome_phage_69	11.3626995
total_phage_1	4.6263895
virome_phage_2298	0
virome_phage_23	11.778719
virome_phage_4	29.530525
virome_phage_875	0
total_phage_808	0
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	2.363664
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	0
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	11.066186
virome_phage_87	5.661307
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	14.846835
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	7.5766134
total_phage_638	0
