Genome	17_A_MEL_host_removed_R1_1100000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	0
virome_phage_835	30.616728
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	0
total_phage_788	0
virome_phage_34	0
virome_phage_2329	0
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	4.4074163
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	18.249577
virome_phage_770	2.2858858
virome_phage_846	6.180381
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	2.6973696
virome_phage_142	2.230465
virome_phage_31	0
virome_phage_181	0
virome_phage_67	13.949416
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	9.178109
virome_phage_854	1.6807699
total_phage_639	0
virome_phage_864	0
virome_phage_993	197.00108
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	17.560698
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	16.65332
total_phage_294	7.346025
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	1.4811704
total_phage_798	0
virome_phage_792	10.476659
total_phage_175	6.9728646
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	5.2924585
virome_phage_2914	0
total_phage_413	92.720924
total_phage_512	0
virome_phage_2624	0
total_phage_113	52.80822
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	17.941212
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	5.4811788
virome_phage_815	6.9275336
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	27.745146
virome_phage_1849	0
virome_phage_960	90.01257
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	1.7594365
virome_phage_847	0
virome_phage_177	0
virome_phage_808	6.9117756
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	8.31067
total_phage_785	3.8380265
total_phage_783	0
virome_phage_22	0
virome_phage_834	3.9339073
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	0
virome_phage_1236	2.8480206
virome_phage_2330	0
virome_phage_153	25.316057
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	2.496
virome_phage_809	1.4363698
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	3.9493387
total_phage_820	0
virome_phage_780	0
virome_phage_797	5.6161904
virome_phage_2323	0
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	2.7709618
total_phage_479	0
virome_phage_759	13.102813
virome_phage_843	1.4598852
virome_phage_2496	0
virome_phage_115	2.386301
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	35.910675
virome_phage_860	1.4158906
virome_phage_32	0
virome_phage_798	69.65689
virome_phage_91	0
virome_phage_742	0
virome_phage_882	3.0233126
total_phage_416	0
virome_phage_791	404.6576
total_phage_733	0
total_phage_102	4.463266
total_phage_454	0
