Genome	12_A_MEL_host_removed_R1_2300000.fq Trimmed Mean
virome_phage_46	10.897756
virome_phage_2315	25.083454
total_phage_417	4.9796643
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	1.3893567
virome_phage_116	16.839148
virome_phage_752	0
total_phage_788	0
virome_phage_34	7.3678746
virome_phage_2329	7.4900546
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	5.3986483
virome_phage_35	2.6267939
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	8.431827
virome_phage_770	0
virome_phage_846	9.77361
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	10.729835
total_phage_786	0
virome_phage_49	4.0227184
total_phage_727	0
virome_phage_202	5.142408
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	15.169348
virome_phage_31	4.743151
virome_phage_181	594.7807
virome_phage_67	15.449929
virome_phage_855	0
virome_phage_898	0
virome_phage_48	11.067811
virome_phage_851	0
total_phage_9	0
virome_phage_41	2.9135013
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	3.491053
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	49.815018
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	19.926245
total_phage_696	0
virome_phage_275	179.28078
total_phage_731	28.001934
total_phage_930	0
virome_phage_2270	0
virome_phage_118	64.396355
total_phage_294	4.870755
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	1.9995393
virome_phage_792	3.547958
total_phage_175	6.4786367
virome_phage_2254	0
virome_phage_2342	10.939112
total_phage_483	0
virome_phage_890	11.744568
virome_phage_2914	0
total_phage_413	121.60953
total_phage_512	0
virome_phage_2624	10.166032
total_phage_113	0
virome_phage_42	2.2365506
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	5.004871
virome_phage_2312	0
total_phage_174	5.628321
virome_phage_117	5.0974035
virome_phage_77	6.455175
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	35.311974
virome_phage_1849	0
virome_phage_960	671.5335
virome_phage_272	19.118538
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	1.6644694
virome_phage_808	0
virome_phage_12	7.238841
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	3.235315
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	40.200798
virome_phage_2401	347.36768
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	3.0369575
total_phage_18	148.05432
virome_phage_1236	0
virome_phage_2330	263.71286
virome_phage_153	11.688494
virome_phage_2465	0
virome_phage_14	3.2260163
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	9.079031
virome_phage_83	69.20456
virome_phage_749	0
