Genome	7_A_MEL_host_removed_R1_3400000.fq Trimmed Mean
virome_phage_1467	0
total_phage_600	0
total_phage_362	10.957804
virome_phage_7	37.8711
virome_phage_2282	2.6250744
virome_phage_2237	0
total_phage_254	0
total_phage_240	0
virome_phage_1541	0
total_phage_443	4.121567
virome_phage_2522	274.00183
total_phage_116	0
virome_phage_761	0
virome_phage_935	2.4262223
total_phage_935	2.7683997
virome_phage_2293	3.6086488
total_phage_934	3.1688023
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	0
virome_phage_908	0
virome_phage_5	0
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	0
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	105.314995
virome_phage_2269	5.1457434
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	10.876829
virome_phage_123	0
total_phage_307	19.246645
total_phage_929	0
virome_phage_1004	237.84592
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	4.7397537
total_phage_804	5.0004168
virome_phage_807	0
virome_phage_745	0
virome_phage_24	0
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	24.768635
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	0
virome_phage_813	0
virome_phage_750	2.9118338
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	2.3325808
virome_phage_18	0
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	0
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	217.60637
virome_phage_145	4.7554626
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	93.75538
total_phage_179	33.808723
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	3.4175081
total_phage_98	3.9359677
virome_phage_239	251.50186
total_phage_298	7.6532516
virome_phage_863	0
total_phage_497	0
total_phage_247	3.913939
total_phage_745	2.918136
virome_phage_172	0
virome_phage_25	0
total_phage_743	56.32441
virome_phage_52	0
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	25.374947
total_phage_252	0
virome_phage_2385	4.1086817
virome_phage_783	0
total_phage_248	6.768627
total_phage_244	0
virome_phage_739	4.162011
virome_phage_2313	5.4782686
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	0
virome_phage_47	0
virome_phage_2290	11.524259
total_phage_95	0
total_phage_118	0
virome_phage_2389	33.06038
virome_phage_870	0
virome_phage_1032	2.5373907
virome_phage_2239	0
virome_phage_112	0
virome_phage_2268	0
virome_phage_303	0
virome_phage_152	0
virome_phage_79	16.525164
virome_phage_2357	3.4012163
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	14.49811
virome_phage_440	0
virome_phage_201	58.908535
virome_phage_2255	0
total_phage_797	3.4260168
virome_phage_2280	1885.5139
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	0
total_phage_520	0
total_phage_782	4.7403812
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	3.3335302
total_phage_306	0
total_phage_176	2.2644193
total_phage_806	0
virome_phage_2275	13.490328
virome_phage_906	0
virome_phage_59	0
virome_phage_2308	31.331837
total_phage_800	3.96476
virome_phage_738	31.055578
total_phage_99	3.0122454
virome_phage_1033	309.9825
virome_phage_235	2.0465722
virome_phage_11	0
virome_phage_2366	6.945752
virome_phage_2325	3.966153
virome_phage_2913	19.484892
virome_phage_767	0
virome_phage_72	0
total_phage_525	0
virome_phage_902	17.664572
virome_phage_2297	14.043612
virome_phage_2	0
total_phage_361	0
virome_phage_64	0
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	309.85175
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	0
total_phage_478	0
virome_phage_785	9.487054
virome_phage_755	28.04719
virome_phage_38	0
total_phage_715	0
virome_phage_2291	120.056496
virome_phage_823	0
virome_phage_331	0
virome_phage_1	110.847855
total_phage_8	0
virome_phage_127	0
virome_phage_280	0
virome_phage_191	0
virome_phage_772	0
virome_phage_2400	57.704315
virome_phage_779	0
virome_phage_2292	1050.1381
virome_phage_895	0
virome_phage_60	0
virome_phage_96	0
total_phage_445	0
total_phage_296	2.4876854
virome_phage_43	0
virome_phage_92	0
virome_phage_120	0
virome_phage_2260	0
virome_phage_2346	170.5049
virome_phage_867	0
virome_phage_15	9.2523985
virome_phage_2353	19.49485
virome_phage_2350	37.68462
virome_phage_747	0
total_phage_793	22.274029
virome_phage_2328	32.575768
virome_phage_865	0
total_phage_644	0
virome_phage_885	7.8598104
virome_phage_850	0
virome_phage_790	0
total_phage_739	0
total_phage_414	0
total_phage_245	2.6978896
total_phage_115	9.547478
total_phage_734	0
total_phage_790	0
virome_phage_17	0
