Genome	7_A_MEL_host_removed_R1_2700000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	21.932817
total_phage_417	6.618826
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	199.7947
virome_phage_752	0
total_phage_788	13.994436
virome_phage_34	0
virome_phage_2329	55.138683
total_phage_663	0
virome_phage_2402	3.4505637
virome_phage_2303	72.31058
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	19.123941
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	4.9556756
virome_phage_2274	42.361637
total_phage_730	67.547264
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	2.2775705
virome_phage_2345	6.9396033
virome_phage_812	0
virome_phage_142	3.1512833
virome_phage_31	0
virome_phage_181	0
virome_phage_67	61.626434
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	4.364372
total_phage_12	0
virome_phage_778	8.6998205
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	52.430336
total_phage_696	0
virome_phage_275	0
total_phage_731	125.92278
total_phage_930	3.0426006
virome_phage_2270	1.6863931
virome_phage_118	0
total_phage_294	4.164307
virome_phage_2398	7.528213
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.514564
virome_phage_792	3.440812
total_phage_175	8.848864
virome_phage_2254	0
virome_phage_2342	10.976666
total_phage_483	0
virome_phage_890	3.594442
virome_phage_2914	4.1934743
total_phage_413	30.72518
total_phage_512	0
virome_phage_2624	2.9985347
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	4.001892
total_phage_174	0
virome_phage_117	6.7387905
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	2.4971898
virome_phage_2356	30.053448
virome_phage_2343	97.41965
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	3.5818496
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	387.4562
virome_phage_2401	2.7947361
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.1731286
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	1170.8035
virome_phage_153	100.255424
virome_phage_2465	61.719677
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	6.9689693
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	2.707764
virome_phage_831	8.842008
total_phage_735	0
total_phage_738	2.3604035
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	105.1141
virome_phage_843	0
virome_phage_2496	2.9761431
virome_phage_115	193.49896
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	28.864695
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	2.5878444
total_phage_416	0
virome_phage_791	0
total_phage_733	5.7444296
total_phage_102	5.4345183
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	27.202318
virome_phage_33	0
virome_phage_740	74.15323
virome_phage_2259	0
virome_phage_1199	46.413387
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	1425.4384
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	6.150701
virome_phage_2298	50.292572
virome_phage_23	0
virome_phage_4	16.161804
virome_phage_875	0
total_phage_808	13.1497135
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	6.3704405
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	4.0097814
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	3.2596
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	127.02618
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	21.861317
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	270.54227
total_phage_11	0
virome_phage_2285	2.7285876
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	1.4082077
virome_phage_844	0
virome_phage_2912	3.3555617
total_phage_795	25.983921
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	0
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	75.48714
virome_phage_744	0
total_phage_100	14.179465
total_phage_308	3.4905844
virome_phage_932	0
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	0
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	6.633665
virome_phage_2310	33.269073
virome_phage_2300	10.026367
total_phage_488	0
virome_phage_2305	26.933123
virome_phage_1286	0
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	22.634905
virome_phage_915	3.2296891
virome_phage_97	0
total_phage_4	2.2690454
total_phage_636	0
total_phage_796	22.125458
total_phage_609	0
virome_phage_2288	21.651163
virome_phage_45	0
virome_phage_2403	2.3472548
virome_phage_753	0
total_phage_189	5.7513957
virome_phage_2281	3.3096766
virome_phage_2306	3.269667
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	1.9759767
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	3.942551
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	0
virome_phage_2299	16.389002
virome_phage_21	49.450993
virome_phage_70	0
virome_phage_802	0
total_phage_112	0
virome_phage_925	0
total_phage_358	0
virome_phage_2382	18.224825
virome_phage_110	0
total_phage_172	6.390791
virome_phage_1873	0
virome_phage_1006	0
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	7.9838986
total_phage_0	2.3618674
virome_phage_2339	10.191953
virome_phage_61	0
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	0
total_phage_371	5.490163
virome_phage_2347	6.6237807
virome_phage_2355	14.666275
total_phage_449	0
virome_phage_81	0
virome_phage_776	0
virome_phage_774	0
virome_phage_28	0
virome_phage_936	14.703169
virome_phage_160	0
virome_phage_101	0
virome_phage_2319	702.85504
virome_phage_57	0
virome_phage_2359	27.016388
virome_phage_909	5.235508
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	2.3338914
virome_phage_155	313.78983
virome_phage_2322	1.8418399
virome_phage_741	0
total_phage_233	4.030594
virome_phage_271	2.9035273
total_phage_471	0
total_phage_713	0
virome_phage_8	4.2920966
total_phage_446	0
total_phage_794	0
virome_phage_88	22.424168
virome_phage_2272	8.098357
total_phage_611	0
virome_phage_794	0
virome_phage_2320	100.31854
virome_phage_176	6.4724855
total_phage_369	8.8709345
virome_phage_154	0
virome_phage_73	0
virome_phage_862	0
total_phage_105	0
total_phage_605	0
virome_phage_2388	5.561018
virome_phage_55	0
virome_phage_2424	464.20416
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	0
total_phage_363	0
virome_phage_2372	97.11382
virome_phage_974	0
virome_phage_124	0
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	8.595712
virome_phage_7	30.071024
virome_phage_2282	2.1031241
virome_phage_2237	0
total_phage_254	0
total_phage_240	0
virome_phage_1541	0
total_phage_443	3.2149565
virome_phage_2522	215.81082
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	2.254608
virome_phage_2293	2.9348347
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	0
virome_phage_908	0
virome_phage_5	0
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	0
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	83.81024
virome_phage_2269	4.062508
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	8.811046
virome_phage_123	0
total_phage_307	15.373188
total_phage_929	0
virome_phage_1004	188.45486
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	3.8594582
total_phage_804	3.7910035
virome_phage_807	0
virome_phage_745	0
virome_phage_24	0
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	19.211866
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	0
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	1.8245461
virome_phage_18	0
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	0
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	173.0171
virome_phage_145	3.826757
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	74.8568
total_phage_179	26.897293
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	2.5436792
total_phage_98	3.0998924
virome_phage_239	199.22952
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	3.1711617
total_phage_745	2.3965552
virome_phage_172	0
virome_phage_25	0
total_phage_743	44.992424
virome_phage_52	0
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	20.467558
total_phage_252	0
virome_phage_2385	3.2643692
virome_phage_783	0
total_phage_248	5.404297
total_phage_244	0
virome_phage_739	3.3076797
virome_phage_2313	4.3182545
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	0
virome_phage_47	0
virome_phage_2290	9.252025
total_phage_95	0
total_phage_118	0
virome_phage_2389	26.36687
virome_phage_870	0
virome_phage_1032	1.9777862
virome_phage_2239	0
virome_phage_112	0
virome_phage_2268	0
virome_phage_303	0
virome_phage_152	0
virome_phage_79	13.236141
virome_phage_2357	2.7066436
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	11.24057
virome_phage_440	0
virome_phage_201	47.151497
virome_phage_2255	0
total_phage_797	2.6337497
virome_phage_2280	1496.7151
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	0
total_phage_520	0
total_phage_782	3.8465707
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	2.5973065
total_phage_306	0
total_phage_176	0
total_phage_806	0
virome_phage_2275	10.661181
virome_phage_906	0
virome_phage_59	0
virome_phage_2308	25.235546
total_phage_800	3.1611848
virome_phage_738	24.700901
total_phage_99	2.3833537
virome_phage_1033	247.4293
virome_phage_235	1.7078124
virome_phage_11	0
virome_phage_2366	5.4411116
virome_phage_2325	3.1652117
virome_phage_2913	15.418004
virome_phage_767	0
virome_phage_72	0
total_phage_525	0
virome_phage_902	14.03005
virome_phage_2297	11.131799
virome_phage_2	0
total_phage_361	0
virome_phage_64	0
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	245.23589
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	0
total_phage_478	0
virome_phage_785	7.5030513
virome_phage_755	22.064465
virome_phage_38	0
total_phage_715	0
virome_phage_2291	95.18568
virome_phage_823	0
virome_phage_331	0
virome_phage_1	88.092834
total_phage_8	0
virome_phage_127	0
virome_phage_280	0
virome_phage_191	0
virome_phage_772	0
virome_phage_2400	45.209625
virome_phage_779	0
virome_phage_2292	834.3421
virome_phage_895	0
virome_phage_60	0
virome_phage_96	0
total_phage_445	0
total_phage_296	1.9756732
virome_phage_43	0
virome_phage_92	0
virome_phage_120	0
virome_phage_2260	0
virome_phage_2346	135.23192
virome_phage_867	0
virome_phage_15	7.395852
virome_phage_2353	15.40529
virome_phage_2350	30.061256
virome_phage_747	0
total_phage_793	17.64813
virome_phage_2328	26.338749
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	0
total_phage_414	0
total_phage_245	0
total_phage_115	7.730699
total_phage_734	0
total_phage_790	0
virome_phage_17	0
