Genome	17_A_MEL_host_removed_R1_1800000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	11.812739
virome_phage_835	49.88864
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	1.4944185
total_phage_788	0
virome_phage_34	0
virome_phage_2329	1.8824592
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	7.4292836
virome_phage_35	0
total_phage_249	0
total_phage_187	2.0361342
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	30.11139
virome_phage_770	3.5678442
virome_phage_846	10.154515
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	2.2436
virome_phage_2345	0
virome_phage_812	4.432106
virome_phage_142	3.5382893
virome_phage_31	0
virome_phage_181	0
virome_phage_67	22.790033
virome_phage_855	1.7168564
virome_phage_898	1.5700922
virome_phage_48	0
virome_phage_851	1.4310536
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	3.2962263
total_phage_12	0
virome_phage_778	14.742245
virome_phage_854	2.8362846
total_phage_639	0
virome_phage_864	0
virome_phage_993	322.22714
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	28.416159
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	27.406416
total_phage_294	12.008093
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	2.2747347
total_phage_366	0
virome_phage_766	2.4835992
total_phage_798	0
virome_phage_792	17.344713
total_phage_175	11.603953
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	8.763411
virome_phage_2914	0
total_phage_413	152.71446
total_phage_512	0
virome_phage_2624	0
total_phage_113	87.92516
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	30.056307
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	9.05784
virome_phage_815	11.088832
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	44.380337
virome_phage_1849	0
virome_phage_960	147.5151
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	2.9336095
virome_phage_847	2.1919482
virome_phage_177	0
virome_phage_808	10.792627
virome_phage_12	0
virome_phage_866	1.5961914
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	13.690996
total_phage_785	6.357283
total_phage_783	3.129148
virome_phage_22	0
virome_phage_834	6.5128994
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	2.683086
total_phage_18	0
virome_phage_1236	4.362447
virome_phage_2330	0
virome_phage_153	41.32575
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	4.117565
virome_phage_809	2.481216
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	6.624904
total_phage_820	0
virome_phage_780	1.5770711
virome_phage_797	8.720986
virome_phage_2323	0
virome_phage_831	1.9856175
total_phage_735	5.527586
total_phage_738	2.766843
virome_phage_833	0
virome_phage_881	4.7049446
total_phage_479	0
virome_phage_759	21.92919
virome_phage_843	2.4234116
virome_phage_2496	0
virome_phage_115	3.877167
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	58.28476
virome_phage_860	2.3693569
virome_phage_32	0
virome_phage_798	115.295006
virome_phage_91	0
virome_phage_742	1.5087569
