Genome	12_A_MEL_host_removed_R1_2600000.fq Trimmed Mean
virome_phage_906	0
virome_phage_59	3.1037846
virome_phage_2308	5.4967203
total_phage_800	3.6019747
virome_phage_738	0
total_phage_99	2.871869
virome_phage_1033	76.522316
virome_phage_235	81.68365
virome_phage_11	1.7691139
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	11.733446
total_phage_525	0
virome_phage_902	2.823658
virome_phage_2297	2.615012
virome_phage_2	6.4786205
total_phage_361	0
virome_phage_64	12.143537
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	18.856504
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	210.0788
total_phage_478	0
virome_phage_785	0
virome_phage_755	13.014534
virome_phage_38	4.0841866
total_phage_715	0
virome_phage_2291	1281.04
virome_phage_823	0
virome_phage_331	0
virome_phage_1	23.804783
total_phage_8	0
virome_phage_127	16.525625
virome_phage_280	2.4809122
virome_phage_191	365.97775
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	3.3475807
virome_phage_96	0
total_phage_445	0
total_phage_296	3.2017548
virome_phage_43	11.510415
virome_phage_92	1.9272252
virome_phage_120	5.4317527
virome_phage_2260	0
virome_phage_2346	3.2854872
virome_phage_867	0
virome_phage_15	7.6158104
virome_phage_2353	5.895326
virome_phage_2350	2.5983374
virome_phage_747	0
total_phage_793	9.531142
virome_phage_2328	0
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	3.7523239
total_phage_414	0
total_phage_245	4.3149114
total_phage_115	0
total_phage_734	4.504715
total_phage_790	0
virome_phage_17	8.699173
