Genome	12_A_MEL_host_removed_R1_1200000.fq Trimmed Mean
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	0
total_phage_102	0
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	5.7210164
virome_phage_33	2.3402312
virome_phage_740	2.6449053
virome_phage_2259	0
virome_phage_1199	204.72134
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	168.17464
virome_phage_1077	26.557875
virome_phage_804	0
virome_phage_69	8.170606
total_phage_1	3.3432648
virome_phage_2298	0
virome_phage_23	8.222176
virome_phage_4	21.024822
virome_phage_875	0
total_phage_808	0
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	0
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	0
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	7.8913183
virome_phage_87	3.831242
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	10.430425
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	5.446506
total_phage_638	0
virome_phage_183	125.0867
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	128.07397
virome_phage_844	0
virome_phage_2912	0
total_phage_795	7.172454
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	2.7916253
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	5.6606846
total_phage_308	0
virome_phage_932	0
virome_phage_39	2.358666
virome_phage_19	0
total_phage_123	0
virome_phage_27	75.351295
virome_phage_78	6.9993186
virome_phage_107	2.192906
virome_phage_2411	25.86129
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	0
total_phage_357	0
virome_phage_219	1.9406255
virome_phage_75	0
virome_phage_76	16.20186
virome_phage_800	3.8964152
virome_phage_915	0
virome_phage_97	0
total_phage_4	0
total_phage_636	0
total_phage_796	3.766386
total_phage_609	0
virome_phage_2288	4.001274
virome_phage_45	2.76031
virome_phage_2403	39.50543
virome_phage_753	0
total_phage_189	0
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	1.7756208
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	4.5396423
virome_phage_2299	0
virome_phage_21	2.9270282
virome_phage_70	0
virome_phage_802	0
total_phage_112	22.054611
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	50.974064
total_phage_172	4.2799067
virome_phage_1873	0
virome_phage_1006	23.757229
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	3.0054898
total_phage_0	0
virome_phage_2339	5.328503
virome_phage_61	59.979206
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	27.860243
total_phage_371	0
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	0
virome_phage_81	55.301796
virome_phage_776	0
virome_phage_774	0
virome_phage_28	15.498524
virome_phage_936	0
virome_phage_160	4.359883
virome_phage_101	3.0141568
virome_phage_2319	171.0626
virome_phage_57	14.071465
virome_phage_2359	1.9152383
virome_phage_909	3.736646
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	4.462753
virome_phage_2322	0
virome_phage_741	0
total_phage_233	0
virome_phage_271	5.7678294
total_phage_471	0
total_phage_713	0
virome_phage_8	5.338447
total_phage_446	0
total_phage_794	0
virome_phage_88	3.6953514
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	27.30786
total_phage_369	0
virome_phage_154	17.242315
virome_phage_73	0
virome_phage_862	22.79002
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	13.819003
virome_phage_2424	280.7576
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	0
total_phage_363	0
virome_phage_2372	0
virome_phage_974	0
virome_phage_124	88.44406
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	2.9633825
virome_phage_7	8.695059
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	138.87202
total_phage_240	0
virome_phage_1541	0
total_phage_443	0
virome_phage_2522	28.452002
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	0
virome_phage_2293	0
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	5.6624484
virome_phage_908	0
virome_phage_5	1.4567488
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	5.8133664
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	30.785295
virome_phage_2269	9.308462
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	4.4823895
total_phage_307	6.752429
total_phage_929	0
virome_phage_1004	38.228073
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	7.005485
total_phage_804	3.695316
virome_phage_807	0
virome_phage_745	0
virome_phage_24	3.0334835
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	0
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	2.205342
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	3.9426284
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	9.93378
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	3.3593488
virome_phage_145	981.98016
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	8.290955
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	1.4339294
virome_phage_1142	0
virome_phage_189	0
virome_phage_841	0
virome_phage_164	42.63688
total_phage_98	0
virome_phage_239	258.09607
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	0
virome_phage_172	0
virome_phage_25	40.113564
total_phage_743	71.25775
virome_phage_52	1.7426094
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	3.6177592
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	1.5648465
total_phage_244	0
virome_phage_739	3.9251542
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	25.463022
virome_phage_47	0
virome_phage_2290	2.5077171
total_phage_95	0
total_phage_118	0
virome_phage_2389	0
virome_phage_870	0
virome_phage_1032	32.266792
virome_phage_2239	0
virome_phage_112	12.518134
virome_phage_2268	0
virome_phage_303	219.92194
virome_phage_152	53.77148
virome_phage_79	5.3099556
virome_phage_2357	0
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	0
virome_phage_440	0
virome_phage_201	123.46368
virome_phage_2255	0
total_phage_797	2.6904883
virome_phage_2280	7.518293
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	4.921365
total_phage_520	0
total_phage_782	2.4467714
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	3.5771852
total_phage_306	0
total_phage_176	0
total_phage_806	0
virome_phage_2275	0
virome_phage_906	0
virome_phage_59	0
virome_phage_2308	0
total_phage_800	0
virome_phage_738	0
total_phage_99	0
virome_phage_1033	34.548187
virome_phage_235	37.236637
virome_phage_11	0
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	5.455517
total_phage_525	0
virome_phage_902	0
virome_phage_2297	0
virome_phage_2	2.9580112
total_phage_361	0
virome_phage_64	5.6455092
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	8.689048
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	95.68417
total_phage_478	0
virome_phage_785	0
virome_phage_755	5.7907314
virome_phage_38	1.868741
total_phage_715	0
virome_phage_2291	592.106
virome_phage_823	0
virome_phage_331	0
virome_phage_1	10.8934965
total_phage_8	0
virome_phage_127	7.452794
virome_phage_280	0
virome_phage_191	169.42792
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	1.4221598
virome_phage_96	0
total_phage_445	0
total_phage_296	0
virome_phage_43	5.4586954
virome_phage_92	0
virome_phage_120	2.640005
virome_phage_2260	0
virome_phage_2346	1.5031786
virome_phage_867	0
virome_phage_15	3.4045389
virome_phage_2353	0
virome_phage_2350	0
virome_phage_747	0
total_phage_793	4.2975373
virome_phage_2328	0
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	0
total_phage_414	0
total_phage_245	0
total_phage_115	0
total_phage_734	0
total_phage_790	0
virome_phage_17	4.023092
