Genome	7_A_MEL_host_removed_R1_2600000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	21.187128
total_phage_417	6.3743496
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	192.78748
virome_phage_752	0
total_phage_788	13.422477
virome_phage_34	0
virome_phage_2329	52.969902
total_phage_663	0
virome_phage_2402	3.3486724
virome_phage_2303	69.37161
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	18.331297
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	4.8498864
virome_phage_2274	40.725914
total_phage_730	65.020325
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	2.1913433
virome_phage_2345	6.6909056
virome_phage_812	0
virome_phage_142	2.9985945
virome_phage_31	0
virome_phage_181	0
virome_phage_67	59.46447
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	4.180199
total_phage_12	0
virome_phage_778	8.270033
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	50.2208
total_phage_696	0
virome_phage_275	0
total_phage_731	121.41745
total_phage_930	2.95426
virome_phage_2270	1.6144919
virome_phage_118	0
total_phage_294	4.005422
virome_phage_2398	7.234085
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.452029
virome_phage_792	3.2861426
total_phage_175	8.51985
virome_phage_2254	0
virome_phage_2342	10.578339
total_phage_483	0
virome_phage_890	3.47557
virome_phage_2914	4.0172224
total_phage_413	29.59051
total_phage_512	0
virome_phage_2624	2.8390973
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	3.81955
total_phage_174	0
virome_phage_117	6.448117
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	2.418216
virome_phage_2356	28.85554
virome_phage_2343	93.877594
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	3.4380736
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	373.17288
virome_phage_2401	2.645554
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.0164566
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	1127.5275
virome_phage_153	96.52881
virome_phage_2465	59.59453
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	6.730169
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	2.63694
virome_phage_831	8.54712
total_phage_735	0
total_phage_738	2.3038573
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	101.27299
virome_phage_843	0
virome_phage_2496	2.8656063
virome_phage_115	186.26631
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	27.624847
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	2.500688
