Genome	12_A_MEL_host_removed_R1_2400000.fq Trimmed Mean
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	3.3466082
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	42.00838
virome_phage_2401	362.78662
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	3.1951077
total_phage_18	154.84499
virome_phage_1236	0
virome_phage_2330	275.79266
virome_phage_153	12.121447
virome_phage_2465	0
virome_phage_14	3.361463
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	9.453001
virome_phage_83	72.2905
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	111.71144
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	10.2239275
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	12.037087
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	2.6131713
virome_phage_798	0
virome_phage_91	23.35229
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	5.4142118
total_phage_102	2.8075082
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	11.510616
virome_phage_33	4.8245735
virome_phage_740	5.2816
virome_phage_2259	0
virome_phage_1199	405.53754
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	332.3036
virome_phage_1077	52.524876
virome_phage_804	0
virome_phage_69	16.00254
total_phage_1	6.4190288
virome_phage_2298	0
virome_phage_23	16.543652
virome_phage_4	41.524532
virome_phage_875	0
total_phage_808	0
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	3.489414
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	2.0854287
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	15.76405
virome_phage_87	7.9855003
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	1.6242043
virome_phage_810	0
virome_phage_82	20.613941
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	11.095492
total_phage_638	0
virome_phage_183	248.6362
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	258.56802
virome_phage_844	0
virome_phage_2912	0
total_phage_795	14.334617
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	5.499668
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	11.108049
total_phage_308	0
virome_phage_932	0
virome_phage_39	4.5826445
virome_phage_19	2.8822293
total_phage_123	2.1066387
virome_phage_27	149.57129
virome_phage_78	13.501245
virome_phage_107	4.279873
virome_phage_2411	51.766556
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	0
total_phage_357	0
virome_phage_219	3.5847754
virome_phage_75	2.1027014
virome_phage_76	32.70947
virome_phage_800	7.9854655
virome_phage_915	0
virome_phage_97	2.5903535
total_phage_4	3.0318623
total_phage_636	0
total_phage_796	7.7052994
total_phage_609	0
virome_phage_2288	7.91768
virome_phage_45	5.606258
virome_phage_2403	80.65373
virome_phage_753	0
total_phage_189	3.4366093
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	3.0844414
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	3.7431903
total_phage_368	2.8776531
total_phage_121	0
total_phage_692	0
virome_phage_1061	9.13173
virome_phage_2299	0
virome_phage_21	5.9012437
virome_phage_70	1.4702557
virome_phage_802	0
total_phage_112	44.102974
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	101.90518
total_phage_172	8.363668
virome_phage_1873	0
virome_phage_1006	47.97002
virome_phage_768	0
total_phage_666	0
total_phage_5	1.6797088
virome_phage_2304	6.1346955
total_phage_0	0
virome_phage_2339	10.872483
virome_phage_61	121.534035
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	1.7929447
virome_phage_1668	0
virome_phage_26	56.58132
total_phage_371	3.4789608
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	2.6278133
virome_phage_81	109.94129
virome_phage_776	3.4100258
virome_phage_774	0
virome_phage_28	31.426634
virome_phage_936	0
virome_phage_160	8.547204
virome_phage_101	6.2577434
virome_phage_2319	343.02518
virome_phage_57	27.294394
virome_phage_2359	3.9324725
virome_phage_909	7.0892053
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	9.225434
virome_phage_2322	0
virome_phage_741	0
total_phage_233	4.0901036
virome_phage_271	12.150539
total_phage_471	0
total_phage_713	0
virome_phage_8	10.76088
total_phage_446	0
total_phage_794	0
virome_phage_88	7.466755
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	55.40574
total_phage_369	3.8460867
virome_phage_154	33.92374
virome_phage_73	1.976352
virome_phage_862	44.41021
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	28.386463
virome_phage_2424	561.13837
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	1.8354764
total_phage_363	2.7340405
virome_phage_2372	3.3605232
virome_phage_974	0
virome_phage_124	176.1295
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	5.8729186
virome_phage_7	17.427597
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	274.93106
total_phage_240	0
virome_phage_1541	0
total_phage_443	3.6763246
virome_phage_2522	57.294502
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	2.2797127
virome_phage_2293	0
total_phage_934	2.5412874
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	11.660912
virome_phage_908	0
virome_phage_5	3.0322323
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	11.5880375
virome_phage_904	0
virome_phage_837	0
virome_phage_63	1.5329193
virome_phage_10	61.661255
virome_phage_2269	18.805014
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	8.49882
total_phage_307	13.56624
total_phage_929	0
virome_phage_1004	76.087074
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	14.058874
total_phage_804	7.554722
virome_phage_807	0
virome_phage_745	0
virome_phage_24	6.019126
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	1.6988431
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	4.5241857
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	7.8834186
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	19.514956
virome_phage_820	0
total_phage_114	0
virome_phage_68	1.5052172
virome_phage_769	0
total_phage_106	6.8095984
virome_phage_145	1968.2384
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	16.821753
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	3.118218
virome_phage_1142	0
virome_phage_189	2.2379093
virome_phage_841	0
virome_phage_164	84.18859
total_phage_98	0
virome_phage_239	514.82874
total_phage_298	3.4791584
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	2.9891253
virome_phage_172	2.032807
virome_phage_25	80.30448
total_phage_743	142.7323
virome_phage_52	3.4928849
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	7.434079
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	3.2949817
total_phage_244	0
virome_phage_739	7.7968163
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	1.5657532
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	50.05361
virome_phage_47	2.1110413
virome_phage_2290	5.317222
total_phage_95	0
total_phage_118	0
virome_phage_2389	0
virome_phage_870	0
virome_phage_1032	65.93389
virome_phage_2239	0
virome_phage_112	25.008396
virome_phage_2268	0
virome_phage_303	441.84677
virome_phage_152	107.04665
virome_phage_79	11.172184
virome_phage_2357	0
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	2.0394518
virome_phage_440	0
virome_phage_201	251.24162
virome_phage_2255	0
total_phage_797	5.166996
virome_phage_2280	14.928751
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	10.044986
total_phage_520	0
total_phage_782	5.020241
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	7.2201
total_phage_306	3.4174252
total_phage_176	0
total_phage_806	0
virome_phage_2275	0
virome_phage_906	0
virome_phage_59	2.816053
virome_phage_2308	5.01174
total_phage_800	3.3166156
virome_phage_738	0
total_phage_99	0
virome_phage_1033	70.36528
virome_phage_235	75.32777
virome_phage_11	1.6257225
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	10.862153
total_phage_525	0
virome_phage_902	2.5356736
virome_phage_2297	2.4721618
virome_phage_2	5.9260387
total_phage_361	0
virome_phage_64	11.209522
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	17.452414
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	194.42322
total_phage_478	0
virome_phage_785	0
virome_phage_755	12.0097685
virome_phage_38	3.7086623
total_phage_715	0
virome_phage_2291	1183.2991
virome_phage_823	0
virome_phage_331	0
virome_phage_1	21.914896
total_phage_8	0
virome_phage_127	15.193685
virome_phage_280	2.3834407
virome_phage_191	336.82254
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	3.1425588
virome_phage_96	0
total_phage_445	0
total_phage_296	3.0475643
virome_phage_43	10.702673
virome_phage_92	1.8188937
virome_phage_120	5.0306673
virome_phage_2260	0
virome_phage_2346	3.0862818
virome_phage_867	0
virome_phage_15	7.073832
virome_phage_2353	5.4341683
virome_phage_2350	2.3741412
virome_phage_747	0
total_phage_793	8.827934
virome_phage_2328	0
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	3.4922538
total_phage_414	0
total_phage_245	4.0420294
total_phage_115	0
total_phage_734	4.1769443
total_phage_790	0
virome_phage_17	8.060121
