Genome	17_A_MEL_host_removed_R1_2200000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	14.283114
virome_phage_835	60.976418
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	1.8390118
total_phage_788	0
virome_phage_34	0
virome_phage_2329	2.3921964
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	9.029644
virome_phage_35	0
total_phage_249	0
total_phage_187	2.5302553
virome_phage_857	1.466296
virome_phage_899	0
total_phage_526	0
virome_phage_876	37.215637
virome_phage_770	4.432387
virome_phage_846	12.484109
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	1.574722
total_phage_117	2.80696
virome_phage_2345	0
virome_phage_812	5.5578275
virome_phage_142	4.305482
virome_phage_31	0
virome_phage_181	0
virome_phage_67	27.89306
virome_phage_855	2.0535805
virome_phage_898	1.977371
virome_phage_48	0
virome_phage_851	1.763995
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	3.945974
total_phage_12	0
virome_phage_778	17.730745
virome_phage_854	3.4991465
total_phage_639	0
virome_phage_864	0
virome_phage_993	394.8881
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	35.175552
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	33.428135
total_phage_294	14.790088
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	2.883245
total_phage_366	0
virome_phage_766	3.0169342
total_phage_798	0
virome_phage_792	21.318254
total_phage_175	13.922507
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	10.716984
virome_phage_2914	0
total_phage_413	186.6786
total_phage_512	0
virome_phage_2624	0
total_phage_113	107.63665
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	37.115185
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	10.990176
virome_phage_815	13.586133
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	53.973904
virome_phage_1849	0
virome_phage_960	181.86151
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	3.620753
virome_phage_847	2.7603557
virome_phage_177	0
virome_phage_808	13.339208
virome_phage_12	0
virome_phage_866	2.0093794
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	16.697094
total_phage_785	7.8420267
total_phage_783	3.8506904
virome_phage_22	0
virome_phage_834	7.9444895
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	1.8713586
total_phage_658	0
virome_phage_913	1.6923677
total_phage_242	3.5123563
total_phage_18	0
virome_phage_1236	5.299821
virome_phage_2330	0
virome_phage_153	50.568703
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	4.677739
virome_phage_809	2.8953025
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	8.2365675
total_phage_820	0
virome_phage_780	1.8187097
virome_phage_797	10.514905
virome_phage_2323	0
virome_phage_831	2.394826
total_phage_735	6.6656337
total_phage_738	3.3682163
virome_phage_833	1.3708328
virome_phage_881	5.7140164
total_phage_479	0
virome_phage_759	26.925703
virome_phage_843	3.1262405
virome_phage_2496	0
virome_phage_115	4.598525
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	70.94491
virome_phage_860	3.0176787
virome_phage_32	0
virome_phage_798	140.45819
virome_phage_91	0
