Genome	17_A_MEL_host_removed_R1_3000000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	19.781754
virome_phage_835	83.93449
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	2.481104
total_phage_788	0
virome_phage_34	0
virome_phage_2329	3.1972785
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	12.352957
virome_phage_35	0
total_phage_249	0
total_phage_187	3.3556848
virome_phage_857	2.0464106
virome_phage_899	1.8559563
total_phage_526	0
virome_phage_876	50.991863
virome_phage_770	6.4203267
virome_phage_846	16.785994
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	2.1507149
total_phage_117	3.7376993
virome_phage_2345	0
virome_phage_812	7.9365563
virome_phage_142	6.0984435
virome_phage_31	0
virome_phage_181	0
virome_phage_67	37.98621
virome_phage_855	2.6623023
virome_phage_898	2.8603501
virome_phage_48	0
virome_phage_851	2.2791169
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	5.626638
total_phage_12	0
virome_phage_778	23.709326
virome_phage_854	4.8768535
total_phage_639	0
virome_phage_864	1.9841492
virome_phage_993	538.1674
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	48.382748
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	45.137363
total_phage_294	20.02213
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	3.8801174
total_phage_366	0
virome_phage_766	4.042517
total_phage_798	0
virome_phage_792	29.144072
total_phage_175	19.323587
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	14.904425
virome_phage_2914	0
total_phage_413	254.39857
total_phage_512	0
virome_phage_2624	0
total_phage_113	145.9569
virome_phage_42	0
virome_phage_894	1.7658589
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	50.398247
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	14.880953
virome_phage_815	18.36661
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	73.02049
virome_phage_1849	0
virome_phage_960	245.74858
virome_phage_272	0
virome_phage_1063	1.5904211
virome_phage_782	5.1784883
virome_phage_847	3.8018432
virome_phage_177	0
virome_phage_808	18.410423
virome_phage_12	0
virome_phage_866	2.9045725
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	22.872353
total_phage_785	10.861244
total_phage_783	5.2085366
virome_phage_22	0
virome_phage_834	10.938071
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	2.7036142
total_phage_658	0
virome_phage_913	2.337186
total_phage_242	4.8374147
total_phage_18	0
virome_phage_1236	6.9558263
virome_phage_2330	0
virome_phage_153	68.47568
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	6.0125217
virome_phage_809	3.9522984
total_phage_737	0
total_phage_246	4.142317
virome_phage_193	0
virome_phage_83	0
virome_phage_749	11.109301
total_phage_820	0
virome_phage_780	2.4830325
virome_phage_797	14.182454
virome_phage_2323	0
virome_phage_831	3.3491223
total_phage_735	8.967951
total_phage_738	4.520933
virome_phage_833	1.8959608
virome_phage_881	7.549739
total_phage_479	0
virome_phage_759	36.50757
virome_phage_843	4.2480345
virome_phage_2496	0
virome_phage_115	6.224431
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	97.29087
virome_phage_860	4.2632165
virome_phage_32	0
