Genome	12_A_MEL_host_removed_R1_1800000.fq Trimmed Mean
virome_phage_46	8.563988
virome_phage_2315	19.625319
total_phage_417	3.864647
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	13.150134
virome_phage_752	0
total_phage_788	0
virome_phage_34	5.7253666
virome_phage_2329	5.9430346
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	4.227989
virome_phage_35	1.9934453
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	6.5434732
virome_phage_770	0
virome_phage_846	7.5766754
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	3.251671
total_phage_727	0
virome_phage_202	3.99109
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	11.949295
virome_phage_31	3.7585769
virome_phage_181	465.54532
virome_phage_67	12.058964
virome_phage_855	0
virome_phage_898	0
virome_phage_48	8.688142
virome_phage_851	0
total_phage_9	0
virome_phage_41	2.2426584
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	2.545366
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	39.131927
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	15.762575
total_phage_696	0
virome_phage_275	140.72234
total_phage_731	21.76303
total_phage_930	0
virome_phage_2270	0
virome_phage_118	50.50271
total_phage_294	3.658152
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	0
virome_phage_792	2.744523
total_phage_175	5.1853437
virome_phage_2254	0
virome_phage_2342	8.928257
total_phage_483	0
virome_phage_890	9.11813
virome_phage_2914	0
total_phage_413	95.4854
total_phage_512	0
virome_phage_2624	7.8865767
total_phage_113	0
virome_phage_42	1.6280824
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	3.9834268
virome_phage_2312	0
total_phage_174	4.2531953
virome_phage_117	4.0916815
virome_phage_77	4.9381123
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	27.475924
virome_phage_1849	0
virome_phage_960	523.62964
virome_phage_272	14.792727
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	5.670468
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	2.4875007
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	31.46387
virome_phage_2401	273.15292
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	2.4298785
total_phage_18	115.48198
virome_phage_1236	0
virome_phage_2330	207.39008
virome_phage_153	9.138822
virome_phage_2465	0
virome_phage_14	2.5616121
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	6.9571223
virome_phage_83	54.398945
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	83.70519
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	7.657851
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	9.055652
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	1.9489306
virome_phage_798	0
virome_phage_91	17.480055
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	4.0025673
total_phage_102	0
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	8.579852
virome_phage_33	3.559964
virome_phage_740	3.9794388
virome_phage_2259	0
virome_phage_1199	304.65387
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	249.18721
virome_phage_1077	39.475376
virome_phage_804	0
virome_phage_69	12.053565
total_phage_1	4.908212
virome_phage_2298	0
virome_phage_23	12.502587
virome_phage_4	31.257004
virome_phage_875	0
total_phage_808	0
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	2.5126424
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	0
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	11.76009
virome_phage_87	6.085448
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	15.686156
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	7.950962
total_phage_638	0
virome_phage_183	186.11592
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	193.17456
virome_phage_844	0
virome_phage_2912	0
total_phage_795	10.722517
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	4.1727104
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	8.296658
total_phage_308	0
virome_phage_932	0
virome_phage_39	3.398168
virome_phage_19	2.1603816
total_phage_123	0
virome_phage_27	112.58879
virome_phage_78	10.057317
virome_phage_107	3.3057978
virome_phage_2411	38.655975
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	0
total_phage_357	0
virome_phage_219	2.815288
virome_phage_75	1.5394094
virome_phage_76	24.172039
virome_phage_800	5.8262377
virome_phage_915	0
virome_phage_97	1.9504946
total_phage_4	0
total_phage_636	0
total_phage_796	5.798733
total_phage_609	0
virome_phage_2288	6.0258384
virome_phage_45	4.100684
virome_phage_2403	59.561195
virome_phage_753	0
total_phage_189	2.5786223
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	2.2252614
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	2.944319
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	6.907009
virome_phage_2299	0
virome_phage_21	4.4051466
virome_phage_70	0
virome_phage_802	0
total_phage_112	33.309708
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	76.926445
total_phage_172	6.312773
virome_phage_1873	0
virome_phage_1006	35.438896
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	4.706706
total_phage_0	0
virome_phage_2339	8.117919
virome_phage_61	91.039375
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	0
virome_phage_1668	0
virome_phage_26	42.490154
total_phage_371	2.5690954
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	1.8913
virome_phage_81	82.11367
virome_phage_776	0
virome_phage_774	0
virome_phage_28	23.308407
virome_phage_936	0
virome_phage_160	6.736317
virome_phage_101	4.57657
virome_phage_2319	257.4705
virome_phage_57	20.603056
virome_phage_2359	2.8938248
virome_phage_909	5.2880044
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	6.7565923
virome_phage_2322	0
virome_phage_741	0
total_phage_233	2.9417248
virome_phage_271	8.820547
total_phage_471	0
total_phage_713	0
virome_phage_8	7.958258
total_phage_446	0
total_phage_794	0
virome_phage_88	5.5444107
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	41.53752
total_phage_369	0
virome_phage_154	25.151218
virome_phage_73	1.5908526
virome_phage_862	33.677948
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	21.32756
virome_phage_2424	422.37476
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	1.4674819
total_phage_363	0
virome_phage_2372	2.7564745
virome_phage_974	0
virome_phage_124	131.87015
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	4.5082407
virome_phage_7	13.155913
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	207.30292
total_phage_240	0
virome_phage_1541	0
total_phage_443	2.8646996
virome_phage_2522	42.210434
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	1.7103089
virome_phage_2293	0
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	8.517702
virome_phage_908	0
virome_phage_5	2.2567244
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	8.6776705
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	46.534615
virome_phage_2269	14.093843
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	6.4535046
total_phage_307	10.207318
total_phage_929	0
virome_phage_1004	57.443977
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	10.534081
total_phage_804	5.7265043
virome_phage_807	0
virome_phage_745	0
virome_phage_24	4.7761197
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	0
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	3.3991218
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	5.7468386
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	14.759758
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	4.9919324
virome_phage_145	1475.2037
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	12.188219
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	2.3908632
virome_phage_1142	0
virome_phage_189	1.6291289
virome_phage_841	0
virome_phage_164	63.260128
total_phage_98	0
virome_phage_239	387.8701
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	2.3983788
virome_phage_172	0
virome_phage_25	60.076527
total_phage_743	106.859055
virome_phage_52	2.6940165
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	5.582154
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	2.3795483
total_phage_244	0
virome_phage_739	5.897489
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	37.648693
virome_phage_47	1.4230584
virome_phage_2290	3.9700081
total_phage_95	0
total_phage_118	0
virome_phage_2389	0
virome_phage_870	0
virome_phage_1032	49.002052
virome_phage_2239	0
virome_phage_112	18.84825
virome_phage_2268	0
virome_phage_303	328.8863
virome_phage_152	80.57346
virome_phage_79	8.364827
virome_phage_2357	0
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	0
virome_phage_440	0
virome_phage_201	187.13522
virome_phage_2255	0
total_phage_797	3.8959901
virome_phage_2280	11.327242
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	7.534481
total_phage_520	0
total_phage_782	3.7974575
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	5.3814993
total_phage_306	0
total_phage_176	0
total_phage_806	0
virome_phage_2275	0
virome_phage_906	0
virome_phage_59	2.0875173
virome_phage_2308	3.710632
total_phage_800	2.3623085
virome_phage_738	0
total_phage_99	0
virome_phage_1033	52.817932
virome_phage_235	57.371822
virome_phage_11	0
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	7.963726
total_phage_525	0
virome_phage_902	1.8923188
virome_phage_2297	0
virome_phage_2	4.4252872
total_phage_361	0
virome_phage_64	8.693012
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	13.049935
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	144.89851
total_phage_478	0
virome_phage_785	0
virome_phage_755	8.776566
virome_phage_38	2.9745543
total_phage_715	0
virome_phage_2291	888.187
virome_phage_823	0
virome_phage_331	0
virome_phage_1	16.320568
total_phage_8	0
virome_phage_127	11.308178
virome_phage_280	1.9085771
virome_phage_191	252.30081
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	2.1609395
virome_phage_96	0
total_phage_445	0
total_phage_296	2.2370954
virome_phage_43	8.168784
virome_phage_92	0
virome_phage_120	3.9049404
virome_phage_2260	0
virome_phage_2346	2.3047261
virome_phage_867	0
virome_phage_15	5.328954
virome_phage_2353	0
virome_phage_2350	0
virome_phage_747	0
total_phage_793	6.433089
virome_phage_2328	0
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	2.581063
total_phage_414	0
