Genome	12_A_MEL_host_removed_R1_2200000.fq Trimmed Mean
virome_phage_46	10.391624
virome_phage_2315	23.869034
total_phage_417	4.7333264
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	16.094667
virome_phage_752	0
total_phage_788	0
virome_phage_34	7.0368032
virome_phage_2329	7.1995
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	5.1655445
virome_phage_35	2.526104
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	8.011374
virome_phage_770	0
virome_phage_846	9.356268
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	10.26745
total_phage_786	0
virome_phage_49	3.8616548
total_phage_727	0
virome_phage_202	4.852875
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	14.300224
virome_phage_31	4.560829
virome_phage_181	568.3579
virome_phage_67	14.796221
virome_phage_855	0
virome_phage_898	0
virome_phage_48	10.579669
virome_phage_851	0
total_phage_9	0
virome_phage_41	2.7937498
total_phage_297	0
total_phage_360	0
total_phage_12	0
virome_phage_778	3.3176603
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	47.70154
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	19.088089
total_phage_696	0
virome_phage_275	171.18777
total_phage_731	26.817602
total_phage_930	0
virome_phage_2270	0
virome_phage_118	61.583305
total_phage_294	4.6491156
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	1.8934602
virome_phage_792	3.340557
total_phage_175	6.241983
virome_phage_2254	0
virome_phage_2342	10.583132
total_phage_483	0
virome_phage_890	11.217458
virome_phage_2914	0
total_phage_413	116.40338
total_phage_512	0
virome_phage_2624	9.814918
total_phage_113	0
virome_phage_42	2.13987
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	4.7305393
virome_phage_2312	0
total_phage_174	5.2565703
virome_phage_117	4.835383
virome_phage_77	6.1388106
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	33.77429
virome_phage_1849	0
virome_phage_960	641.98425
virome_phage_272	18.404032
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	1.5744232
virome_phage_808	0
virome_phage_12	6.914172
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	3.0917983
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	38.483917
virome_phage_2401	332.79288
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	2.9518018
total_phage_18	140.87326
virome_phage_1236	0
virome_phage_2330	252.21999
virome_phage_153	11.17629
virome_phage_2465	0
virome_phage_14	3.0823367
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	8.507447
virome_phage_83	66.46667
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	102.08341
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	9.469741
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	11.010639
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	2.3889654
virome_phage_798	0
virome_phage_91	21.286203
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	4.9596233
total_phage_102	2.5955467
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	10.534693
virome_phage_33	4.4299636
virome_phage_740	4.8266315
virome_phage_2259	0
virome_phage_1199	371.85428
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	304.84192
virome_phage_1077	48.207172
virome_phage_804	0
virome_phage_69	14.602739
total_phage_1	5.9843764
virome_phage_2298	0
virome_phage_23	15.302233
virome_phage_4	37.992054
virome_phage_875	0
total_phage_808	0
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	3.1609466
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	1.9455522
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	14.248353
virome_phage_87	7.32218
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	19.116253
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	10.220261
total_phage_638	0
virome_phage_183	227.8255
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	236.9172
virome_phage_844	0
virome_phage_2912	0
total_phage_795	13.030277
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	5.102477
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	9.951164
total_phage_308	0
virome_phage_932	0
virome_phage_39	4.1993423
virome_phage_19	2.6705976
total_phage_123	1.8518355
virome_phage_27	136.79953
virome_phage_78	12.329858
virome_phage_107	4.0017285
virome_phage_2411	46.937725
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	0
total_phage_357	0
virome_phage_219	3.297825
virome_phage_75	1.9315714
virome_phage_76	29.745945
virome_phage_800	7.2432346
virome_phage_915	0
virome_phage_97	2.356031
total_phage_4	2.8005633
total_phage_636	0
total_phage_796	7.078565
total_phage_609	0
virome_phage_2288	7.296804
virome_phage_45	5.2043824
virome_phage_2403	73.61795
virome_phage_753	0
total_phage_189	3.2324228
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	2.7633412
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	3.514936
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	8.281763
virome_phage_2299	0
virome_phage_21	5.3592687
virome_phage_70	0
virome_phage_802	0
total_phage_112	40.7475
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	93.57849
total_phage_172	7.7132964
virome_phage_1873	0
virome_phage_1006	43.97764
virome_phage_768	0
total_phage_666	0
total_phage_5	1.5243373
virome_phage_2304	5.593733
total_phage_0	0
virome_phage_2339	9.884603
virome_phage_61	111.358
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	1.644099
virome_phage_1668	0
virome_phage_26	52.16237
total_phage_371	3.197496
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	2.3765535
virome_phage_81	100.6354
virome_phage_776	3.1187944
virome_phage_774	0
virome_phage_28	28.74248
virome_phage_936	0
virome_phage_160	8.096797
virome_phage_101	5.794652
virome_phage_2319	314.7051
virome_phage_57	25.154495
virome_phage_2359	3.6018314
virome_phage_909	6.574895
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	8.385952
virome_phage_2322	0
virome_phage_741	0
total_phage_233	3.7312567
virome_phage_271	11.294237
total_phage_471	0
total_phage_713	0
virome_phage_8	9.901889
total_phage_446	0
total_phage_794	0
virome_phage_88	6.798893
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	50.776
total_phage_369	3.5979483
virome_phage_154	30.817156
virome_phage_73	1.8507493
virome_phage_862	40.936005
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	26.001883
virome_phage_2424	514.70734
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	1.7508234
total_phage_363	2.5055487
virome_phage_2372	3.0674098
virome_phage_974	0
virome_phage_124	161.07474
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	5.3927236
virome_phage_7	15.936295
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	251.66507
total_phage_240	0
virome_phage_1541	0
total_phage_443	3.541733
virome_phage_2522	53.0474
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	2.122283
virome_phage_2293	0
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	10.797252
virome_phage_908	0
virome_phage_5	2.7684023
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	10.544063
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	56.69329
virome_phage_2269	17.23663
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	7.706913
total_phage_307	12.445867
