Genome	12_A_MEL_host_removed_R1_2000000.fq Trimmed Mean
virome_phage_2411	43.039253
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	0
total_phage_357	0
virome_phage_219	3.1308143
virome_phage_75	1.7787632
virome_phage_76	27.194324
virome_phage_800	6.5139923
virome_phage_915	0
virome_phage_97	2.1581914
total_phage_4	2.4284194
total_phage_636	0
total_phage_796	6.3858175
total_phage_609	0
virome_phage_2288	6.674162
virome_phage_45	4.6961536
virome_phage_2403	66.664406
virome_phage_753	0
total_phage_189	2.8909442
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	2.5091813
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	3.247103
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	7.5430074
virome_phage_2299	0
virome_phage_21	4.9157643
virome_phage_70	0
virome_phage_802	0
total_phage_112	36.87632
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	85.12922
total_phage_172	7.038578
virome_phage_1873	0
virome_phage_1006	39.71165
virome_phage_768	0
total_phage_666	0
total_phage_5	0
virome_phage_2304	5.2198787
total_phage_0	0
virome_phage_2339	8.902029
virome_phage_61	101.19117
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	1.4934825
virome_phage_1668	0
virome_phage_26	47.24755
total_phage_371	2.8099406
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	2.1474638
virome_phage_81	91.297455
virome_phage_776	0
virome_phage_774	0
virome_phage_28	26.046803
virome_phage_936	0
virome_phage_160	7.4263864
virome_phage_101	5.1823153
virome_phage_2319	286.75735
virome_phage_57	22.848965
virome_phage_2359	3.1901386
virome_phage_909	6.0339966
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	7.5104055
virome_phage_2322	0
virome_phage_741	0
total_phage_233	3.3199317
virome_phage_271	9.888396
total_phage_471	0
total_phage_713	0
virome_phage_8	8.922816
total_phage_446	0
total_phage_794	0
virome_phage_88	6.1590867
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	46.44122
total_phage_369	3.2778494
virome_phage_154	28.301725
virome_phage_73	1.7624809
virome_phage_862	37.085537
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	23.653416
virome_phage_2424	468.70132
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	1.6241301
total_phage_363	2.2252944
virome_phage_2372	2.9530501
virome_phage_974	0
virome_phage_124	146.07411
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	4.9725957
virome_phage_7	14.544687
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	229.29135
total_phage_240	0
virome_phage_1541	0
total_phage_443	3.1718059
virome_phage_2522	47.741512
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	1.9361892
virome_phage_2293	0
total_phage_934	0
virome_phage_868	0
virome_phage_9	0
total_phage_237	0
virome_phage_743	0
virome_phage_84	9.51731
virome_phage_908	0
virome_phage_5	2.492354
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	9.608285
virome_phage_904	0
virome_phage_837	0
virome_phage_63	0
virome_phage_10	51.59637
virome_phage_2269	15.6745205
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	7.0003495
total_phage_307	11.295227
total_phage_929	0
virome_phage_1004	62.931705
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	11.790965
total_phage_804	6.308966
virome_phage_807	0
virome_phage_745	0
virome_phage_24	5.214361
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	0
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	3.7937067
virome_phage_813	0
virome_phage_750	0
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	6.4581723
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	16.357224
virome_phage_820	0
total_phage_114	0
virome_phage_68	0
virome_phage_769	0
total_phage_106	5.5306892
virome_phage_145	1638.9617
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	13.687562
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	2.555136
virome_phage_1142	0
virome_phage_189	1.854216
virome_phage_841	0
virome_phage_164	70.063995
total_phage_98	0
virome_phage_239	428.55676
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	2.627288
virome_phage_172	1.7607092
virome_phage_25	66.95538
total_phage_743	119.28305
virome_phage_52	2.9236817
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	6.152568
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	2.601864
total_phage_244	0
virome_phage_739	6.4911914
virome_phage_2313	0
virome_phage_955	0
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	0
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	0
virome_phage_51	41.562157
virome_phage_47	1.6576024
virome_phage_2290	4.3900566
total_phage_95	0
total_phage_118	0
virome_phage_2389	0
virome_phage_870	0
virome_phage_1032	54.730545
virome_phage_2239	0
virome_phage_112	21.052095
virome_phage_2268	0
virome_phage_303	366.5956
virome_phage_152	88.829254
virome_phage_79	9.322159
virome_phage_2357	0
total_phage_293	0
total_phage_304	0
virome_phage_799	0
virome_phage_884	0
virome_phage_440	0
virome_phage_201	208.52028
virome_phage_2255	0
total_phage_797	4.296347
virome_phage_2280	12.503284
virome_phage_893	0
virome_phage_16	0
virome_phage_949	0
total_phage_232	0
virome_phage_803	0
virome_phage_66	8.421615
total_phage_520	0
total_phage_782	4.232151
virome_phage_914	0
virome_phage_786	0
virome_phage_787	0
virome_phage_144	6.0180287
total_phage_306	2.910815
total_phage_176	0
total_phage_806	0
virome_phage_2275	0
virome_phage_906	0
virome_phage_59	2.280913
virome_phage_2308	4.1260815
total_phage_800	2.6644194
virome_phage_738	0
total_phage_99	0
virome_phage_1033	58.933308
virome_phage_235	63.107243
virome_phage_11	0
virome_phage_2366	0
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	0
virome_phage_72	8.925303
total_phage_525	0
virome_phage_902	2.0633793
virome_phage_2297	2.0803254
virome_phage_2	4.8971424
total_phage_361	0
virome_phage_64	9.4746275
virome_phage_816	0
virome_phage_2238	0
virome_phage_845	0
total_phage_925	0
virome_phage_832	0
total_phage_655	0
virome_phage_771	14.446499
virome_phage_849	0
virome_phage_963	0
virome_phage_856	0
virome_phage_1784	0
virome_phage_840	0
total_phage_807	0
virome_phage_318	162.3373
total_phage_478	0
virome_phage_785	0
virome_phage_755	9.899514
virome_phage_38	3.1640384
total_phage_715	0
virome_phage_2291	986.2221
virome_phage_823	0
virome_phage_331	0
virome_phage_1	18.217022
total_phage_8	0
virome_phage_127	12.633894
virome_phage_280	2.0154686
virome_phage_191	280.67822
virome_phage_772	0
virome_phage_2400	0
virome_phage_779	0
virome_phage_2292	0
virome_phage_895	0
virome_phage_60	2.482277
virome_phage_96	0
total_phage_445	0
total_phage_296	2.5376096
virome_phage_43	9.076634
virome_phage_92	0
virome_phage_120	4.3335485
virome_phage_2260	0
virome_phage_2346	2.599331
virome_phage_867	0
virome_phage_15	5.86483
virome_phage_2353	0
virome_phage_2350	0
virome_phage_747	0
total_phage_793	7.202569
virome_phage_2328	0
virome_phage_865	0
total_phage_644	0
virome_phage_885	0
virome_phage_850	0
virome_phage_790	0
total_phage_739	2.8970263
total_phage_414	0
total_phage_245	3.4091964
total_phage_115	0
total_phage_734	3.5066826
total_phage_790	0
virome_phage_17	6.6535707
