Genome	7_A_MEL_host_removed_R1_2100000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	17.213995
total_phage_417	5.405508
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	156.21645
virome_phage_752	0
total_phage_788	10.961662
virome_phage_34	0
virome_phage_2329	43.065784
total_phage_663	0
virome_phage_2402	2.7179203
virome_phage_2303	55.90016
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	14.726422
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	3.7880816
virome_phage_2274	33.00195
total_phage_730	52.48974
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	5.338652
virome_phage_812	0
virome_phage_142	2.4845645
virome_phage_31	0
virome_phage_181	0
virome_phage_67	48.33239
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	3.5002396
total_phage_12	0
virome_phage_778	6.662793
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	40.255615
total_phage_696	0
virome_phage_275	0
total_phage_731	97.99292
total_phage_930	2.4122953
virome_phage_2270	0
virome_phage_118	0
total_phage_294	3.2360382
virome_phage_2398	5.845973
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	1.9957871
virome_phage_792	0
total_phage_175	6.868039
virome_phage_2254	0
virome_phage_2342	8.296953
total_phage_483	0
virome_phage_890	2.7876139
virome_phage_2914	3.1665118
total_phage_413	24.032103
total_phage_512	0
virome_phage_2624	2.229484
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	3.0613525
total_phage_174	0
virome_phage_117	5.2314034
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	1.7905318
virome_phage_2356	23.24724
virome_phage_2343	76.22912
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	299.53806
virome_phage_2401	2.054483
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	3.2123172
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	909.2849
virome_phage_153	78.86892
virome_phage_2465	49.477245
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	5.276158
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	2.0740259
virome_phage_831	6.9660916
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	82.0948
virome_phage_843	0
virome_phage_2496	2.1989067
virome_phage_115	151.02832
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	22.168709
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	2.0537014
total_phage_416	0
virome_phage_791	0
total_phage_733	4.3990827
total_phage_102	4.2401443
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	20.853815
virome_phage_33	0
virome_phage_740	57.590195
virome_phage_2259	0
virome_phage_1199	36.065674
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	1109.2415
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	4.784201
virome_phage_2298	39.579563
virome_phage_23	0
virome_phage_4	12.490069
virome_phage_875	0
total_phage_808	10.573176
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	4.7680197
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	3.0761094
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	2.5276942
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	1.3416128
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	98.73419
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	17.018639
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	210.50034
total_phage_11	0
virome_phage_2285	2.0565984
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	0
virome_phage_844	0
virome_phage_2912	2.6332788
total_phage_795	20.20735
virome_phage_1092	0
