Genome	7_A_MEL_host_removed_R1_2800000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	22.72034
total_phage_417	6.826147
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	206.81331
virome_phage_752	0
total_phage_788	14.4486
virome_phage_34	0
virome_phage_2329	56.894817
total_phage_663	0
virome_phage_2402	3.5973635
virome_phage_2303	74.74359
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	19.85699
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	5.148978
virome_phage_2274	44.089264
total_phage_730	70.00869
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	2.3755984
virome_phage_2345	7.1945844
virome_phage_812	0
virome_phage_142	3.342808
virome_phage_31	0
virome_phage_181	0
virome_phage_67	63.801685
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	4.526816
total_phage_12	0
virome_phage_778	9.0532675
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	54.206932
total_phage_696	0
virome_phage_275	0
total_phage_731	130.50145
total_phage_930	3.238714
virome_phage_2270	1.7434777
virome_phage_118	0
total_phage_294	4.2889934
virome_phage_2398	8.094044
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.6265345
virome_phage_792	3.629277
total_phage_175	9.237773
virome_phage_2254	0
virome_phage_2342	11.423127
total_phage_483	0
virome_phage_890	3.735373
virome_phage_2914	4.317129
total_phage_413	31.84468
total_phage_512	0
virome_phage_2624	3.020516
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	4.124863
total_phage_174	0
virome_phage_117	7.0001283
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	2.604446
virome_phage_2356	31.436459
virome_phage_2343	101.302605
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	3.7227232
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	401.54453
virome_phage_2401	2.9100971
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.316468
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	1214.1074
virome_phage_153	103.94498
virome_phage_2465	64.0696
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	7.2131753
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	2.8245888
virome_phage_831	9.076009
total_phage_735	0
total_phage_738	2.4647725
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	109.00468
virome_phage_843	0
virome_phage_2496	3.101491
virome_phage_115	200.95473
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	29.908659
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	2.64473
total_phage_416	0
virome_phage_791	0
total_phage_733	5.950825
total_phage_102	5.6481204
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	28.275604
virome_phage_33	0
virome_phage_740	77.00396
virome_phage_2259	0
virome_phage_1199	48.674385
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	1478.7982
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	6.3943915
virome_phage_2298	52.225048
virome_phage_23	0
virome_phage_4	16.75498
virome_phage_875	0
total_phage_808	13.613192
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	6.6744657
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	4.1733346
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	3.3917675
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	1.42593
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	131.91634
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	22.704214
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	281.16132
total_phage_11	0
virome_phage_2285	2.8456037
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	1.4355048
virome_phage_844	0
virome_phage_2912	3.5296578
total_phage_795	26.90703
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	0
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	78.30242
virome_phage_744	0
total_phage_100	14.597825
total_phage_308	3.595167
virome_phage_932	0
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	0
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	6.956997
virome_phage_2310	34.40739
virome_phage_2300	10.4131155
total_phage_488	0
virome_phage_2305	27.863508
virome_phage_1286	0
