Genome	17_A_MEL_host_removed_R1_1500000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	9.770275
virome_phage_835	41.454514
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	0
total_phage_788	0
virome_phage_34	0
virome_phage_2329	0
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	6.017196
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	24.983473
virome_phage_770	3.0232425
virome_phage_846	8.358757
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	3.6507323
virome_phage_142	2.9748554
virome_phage_31	0
virome_phage_181	0
virome_phage_67	19.175531
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	2.722515
total_phage_12	0
virome_phage_778	12.354079
virome_phage_854	2.3203347
total_phage_639	0
virome_phage_864	0
virome_phage_993	267.41626
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	24.00912
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	22.868269
total_phage_294	10.124165
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	1.9320508
total_phage_366	0
virome_phage_766	2.1003563
total_phage_798	0
virome_phage_792	14.650054
total_phage_175	9.650889
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	7.3108892
virome_phage_2914	0
total_phage_413	126.961006
total_phage_512	0
virome_phage_2624	0
total_phage_113	73.304276
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	24.726189
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	7.4575224
virome_phage_815	9.2499
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	37.56214
virome_phage_1849	0
virome_phage_960	123.65469
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	2.369302
virome_phage_847	1.7780759
virome_phage_177	0
virome_phage_808	8.898642
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	11.382297
total_phage_785	5.2538238
total_phage_783	2.5780203
virome_phage_22	0
virome_phage_834	5.364527
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	0
virome_phage_1236	3.783941
virome_phage_2330	0
virome_phage_153	34.370842
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	3.0575652
virome_phage_809	1.9883265
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	5.525469
total_phage_820	0
virome_phage_780	0
virome_phage_797	7.266215
virome_phage_2323	0
virome_phage_831	1.6188173
total_phage_735	4.642405
total_phage_738	2.335704
virome_phage_833	0
virome_phage_881	3.9192162
total_phage_479	0
virome_phage_759	18.378445
virome_phage_843	2.0160458
virome_phage_2496	0
virome_phage_115	3.2091722
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	48.668663
virome_phage_860	1.9620686
virome_phage_32	0
virome_phage_798	95.8353
virome_phage_91	0
virome_phage_742	0
virome_phage_882	4.194166
total_phage_416	0
virome_phage_791	550.2917
total_phage_733	0
