Genome	7_A_MEL_host_removed_R1_2300000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	18.912386
total_phage_417	5.846276
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	170.74222
virome_phage_752	0
total_phage_788	11.944288
virome_phage_34	0
virome_phage_2329	47.017357
total_phage_663	0
virome_phage_2402	3.0030186
virome_phage_2303	61.369343
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	16.165758
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	4.262486
virome_phage_2274	36.125977
total_phage_730	57.49147
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	5.952997
virome_phage_812	0
virome_phage_142	2.746473
virome_phage_31	0
virome_phage_181	0
virome_phage_67	52.963512
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	3.793394
total_phage_12	0
virome_phage_778	7.345716
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	44.077976
total_phage_696	0
virome_phage_275	0
total_phage_731	107.175705
total_phage_930	2.6170323
virome_phage_2270	1.4302272
virome_phage_118	0
total_phage_294	3.5257144
virome_phage_2398	6.3996263
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.1491952
virome_phage_792	0
total_phage_175	7.551919
virome_phage_2254	0
virome_phage_2342	9.232738
total_phage_483	0
virome_phage_890	3.0375624
virome_phage_2914	3.4718645
total_phage_413	26.336782
total_phage_512	0
virome_phage_2624	2.5167058
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	3.3606043
total_phage_174	0
virome_phage_117	5.718379
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	2.03048
virome_phage_2356	25.361513
virome_phage_2343	83.359566
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	328.347
virome_phage_2401	2.2274628
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	3.571321
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	995.0535
virome_phage_153	85.41357
virome_phage_2465	53.701942
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	5.8304453
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	2.277177
virome_phage_831	7.655559
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	89.68784
virome_phage_843	0
virome_phage_2496	2.5419483
virome_phage_115	165.44089
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	24.249607
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	2.2442899
total_phage_416	0
virome_phage_791	0
total_phage_733	4.790215
total_phage_102	4.5889044
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	22.846855
virome_phage_33	0
virome_phage_740	63.153503
virome_phage_2259	0
virome_phage_1199	39.3125
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	1213.7158
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	5.271332
virome_phage_2298	43.18294
virome_phage_23	0
virome_phage_4	13.709541
virome_phage_875	0
total_phage_808	11.471091
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	5.250455
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	3.4466648
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	2.7757056
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	108.15734
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	18.595476
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	230.8425
total_phage_11	0
virome_phage_2285	2.2761052
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	0
virome_phage_844	0
virome_phage_2912	2.891497
total_phage_795	22.178242
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	0
virome_phage_80	0
virome_phage_878	0
virome_phage_2314	64.409004
virome_phage_744	0
total_phage_100	12.184438
total_phage_308	0
virome_phage_932	0
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	0
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	5.467085
virome_phage_2310	28.208036
virome_phage_2300	8.446182
total_phage_488	0
virome_phage_2305	22.676851
virome_phage_1286	0
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	19.133602
virome_phage_915	2.7320786
virome_phage_97	0
total_phage_4	1.9416275
total_phage_636	0
total_phage_796	18.900614
total_phage_609	0
virome_phage_2288	18.51131
virome_phage_45	0
virome_phage_2403	2.0235658
virome_phage_753	0
total_phage_189	5.0092635
virome_phage_2281	2.7592382
virome_phage_2306	2.8614457
total_phage_453	0
total_phage_415	0
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	1.6315776
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	3.3505268
total_phage_368	0
total_phage_121	0
total_phage_692	0
virome_phage_1061	0
virome_phage_2299	13.6575775
virome_phage_21	41.912422
virome_phage_70	0
virome_phage_802	0
total_phage_112	0
virome_phage_925	0
total_phage_358	0
virome_phage_2382	15.358327
virome_phage_110	0
total_phage_172	5.45997
virome_phage_1873	0
virome_phage_1006	0
