Genome	17_A_MEL_host_removed_R1_3400000.fq Trimmed Mean
virome_phage_32	0
virome_phage_798	217.76106
virome_phage_91	0
virome_phage_742	2.908814
virome_phage_882	10.028344
total_phage_416	7.6469245
virome_phage_791	1247.1774
total_phage_733	5.1260405
total_phage_102	14.556554
total_phage_454	0
virome_phage_98	0
virome_phage_784	3.668441
virome_phage_2278	0
virome_phage_33	0
virome_phage_740	5.145891
virome_phage_2259	0
virome_phage_1199	166.3181
virome_phage_1279	3.9685104
virome_phage_764	5.0197854
virome_phage_821	38.532845
total_phage_2	0
virome_phage_795	3.4329677
total_phage_451	0
total_phage_437	3.8083076
virome_phage_2407	0
virome_phage_1077	2.0553918
virome_phage_804	3.001552
virome_phage_69	0
total_phage_1	3.2010264
virome_phage_2298	39.440224
virome_phage_23	0
virome_phage_4	0
virome_phage_875	2.2044563
total_phage_808	0
virome_phage_94	0
virome_phage_1217	3.0708244
total_phage_370	0
total_phage_462	0
virome_phage_858	13.697289
virome_phage_818	2.2113686
virome_phage_1117	3.0580065
total_phage_927	0
virome_phage_891	14.985391
virome_phage_781	2.8606167
virome_phage_773	6.028862
virome_phage_2286	0
virome_phage_826	14.365568
virome_phage_839	106.88863
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	3.2744317
virome_phage_82	14.793703
total_phage_518	0
virome_phage_848	2.3033297
total_phage_3	0
virome_phage_2335	9.121666
virome_phage_760	6.4016175
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	0
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	6.4213514
total_phage_926	0
virome_phage_852	3.1416373
virome_phage_748	2.973064
virome_phage_36	0
virome_phage_844	22.860222
virome_phage_2912	0
total_phage_795	5.9060326
virome_phage_1092	8.36121
virome_phage_822	12.690615
total_phage_92	0
total_phage_799	10.079963
virome_phage_80	0
virome_phage_878	1.9519949
virome_phage_2314	0
virome_phage_744	8.85494
total_phage_100	0
total_phage_308	31.18803
virome_phage_932	19.551218
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	23.640203
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	0
virome_phage_2310	8.985752
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	28.307081
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	18.611937
virome_phage_915	123.44391
virome_phage_97	0
total_phage_4	5.0300155
total_phage_636	0
total_phage_796	18.3635
total_phage_609	0
virome_phage_2288	22.012136
virome_phage_45	0
virome_phage_2403	0
virome_phage_753	3.3936713
total_phage_189	17.475773
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	3.926435
total_phage_415	4.809614
virome_phage_1446	4.8658013
total_phage_178	0
virome_phage_2296	0
virome_phage_814	1.5865552
virome_phage_1155	1.5037372
virome_phage_1411	4.3388295
virome_phage_911	2.0061197
total_phage_364	3.9908202
total_phage_368	4.5222344
total_phage_121	0
total_phage_692	0
virome_phage_1061	2.1605384
virome_phage_2299	0
virome_phage_21	0
virome_phage_70	0
virome_phage_802	3.2251976
total_phage_112	0
virome_phage_925	1.6270862
total_phage_358	4.5532246
virome_phage_2382	0
virome_phage_110	0
total_phage_172	34.03928
virome_phage_1873	2.6158237
virome_phage_1006	5.554907
virome_phage_768	11.391164
total_phage_666	0
total_phage_5	0
virome_phage_2304	0
total_phage_0	0
virome_phage_2339	0
virome_phage_61	0
total_phage_729	0
virome_phage_817	4.7716794
virome_phage_824	2.106977
total_phage_694	0
virome_phage_734	0
virome_phage_1668	2.654511
virome_phage_26	0
total_phage_371	8.7329855
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	0
virome_phage_81	0
virome_phage_776	23.645823
virome_phage_774	5.099497
virome_phage_28	0
virome_phage_936	31.478043
virome_phage_160	0
virome_phage_101	0
virome_phage_2319	0
virome_phage_57	0
virome_phage_2359	3.446255
virome_phage_909	15.209647
virome_phage_54	0
virome_phage_736	2.291438
virome_phage_2301	0
virome_phage_155	0
virome_phage_2322	0
virome_phage_741	2.286215
total_phage_233	27.4729
virome_phage_271	0
total_phage_471	0
total_phage_713	0
virome_phage_8	0
total_phage_446	0
total_phage_794	3.7043252
virome_phage_88	17.844122
virome_phage_2272	0
total_phage_611	0
virome_phage_794	14.561519
virome_phage_2320	0
virome_phage_176	0
total_phage_369	7.3949847
virome_phage_154	359.84375
virome_phage_73	0
virome_phage_862	42.716408
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	0
virome_phage_2424	0
virome_phage_746	3.1618617
virome_phage_900	42.58468
total_phage_303	8.347964
virome_phage_71	0
total_phage_363	5.94094
virome_phage_2372	3.9563882
virome_phage_974	1.6603407
virome_phage_124	9.234649
total_phage_789	0
virome_phage_861	2.2307665
virome_phage_1467	7.829112
total_phage_600	0
total_phage_362	39.92918
virome_phage_7	0
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	0
total_phage_240	0
virome_phage_1541	49.99953
total_phage_443	9.722222
virome_phage_2522	0
total_phage_116	0
virome_phage_761	5.187005
virome_phage_935	8.558773
total_phage_935	0
virome_phage_2293	0
total_phage_934	0
virome_phage_868	3.0385888
virome_phage_9	0
total_phage_237	0
virome_phage_743	3.814653
virome_phage_84	0
virome_phage_908	9.750084
virome_phage_5	0
virome_phage_789	3.051983
virome_phage_109	0
virome_phage_1565	2.357392
virome_phage_151	0
virome_phage_904	10.782566
virome_phage_837	111.46122
virome_phage_63	0
virome_phage_10	2.7583904
virome_phage_2269	0
virome_phage_762	3.419302
virome_phage_806	14.379384
virome_phage_765	3.7308295
virome_phage_2294	15.914495
virome_phage_123	29.8502
total_phage_307	18.952383
total_phage_929	0
virome_phage_1004	137.2529
total_phage_188	0
total_phage_616	0
virome_phage_811	2.7007153
virome_phage_65	20.1608
total_phage_804	15.532363
virome_phage_807	15.2424755
virome_phage_745	5.6462965
virome_phage_24	0
virome_phage_979	8.353655
virome_phage_828	26.366634
total_phage_604	0
total_phage_517	0
total_phage_305	14.244927
virome_phage_793	4.319774
virome_phage_1154	720.3884
virome_phage_2327	0
virome_phage_758	9.064683
total_phage_653	0
total_phage_122	0
virome_phage_859	4.7526245
total_phage_111	12.588977
virome_phage_939	3.633691
virome_phage_196	0
virome_phage_813	9.992964
virome_phage_750	70.635284
total_phage_231	0
virome_phage_735	2.6002758
virome_phage_871	3.076829
virome_phage_756	1.9505556
virome_phage_2295	0
virome_phage_18	2.6682973
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	5.5589676
virome_phage_158	0
virome_phage_820	2.3887076
total_phage_114	0
virome_phage_68	0
virome_phage_769	2.6111343
total_phage_106	0
virome_phage_145	0
virome_phage_788	7.0328264
virome_phage_751	10.029803
virome_phage_2324	0
total_phage_179	0
virome_phage_912	2.835234
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	25.810188
virome_phage_189	0
virome_phage_841	5.2229447
virome_phage_164	0
total_phage_98	0
virome_phage_239	0
total_phage_298	0
virome_phage_863	1.8052115
total_phage_497	0
total_phage_247	0
total_phage_745	5.610402
virome_phage_172	10.332147
virome_phage_25	0
total_phage_743	414.64804
virome_phage_52	0
virome_phage_1109	27.741072
total_phage_487	0
virome_phage_2360	15.539108
total_phage_252	0
virome_phage_2385	0
virome_phage_783	28.582718
total_phage_248	5.5732718
total_phage_244	0
virome_phage_739	17.486423
virome_phage_2313	0
virome_phage_955	218.86601
total_phage_791	0
total_phage_637	0
virome_phage_796	1.6520778
virome_phage_754	2.927591
virome_phage_58	0
virome_phage_838	1.9287795
total_phage_501	0
virome_phage_827	6.7051086
virome_phage_51	0
virome_phage_47	0
virome_phage_2290	0
total_phage_95	0
total_phage_118	9.030523
virome_phage_2389	0
virome_phage_870	2.5652096
virome_phage_1032	0
virome_phage_2239	0
virome_phage_112	0
virome_phage_2268	0
virome_phage_303	0
virome_phage_152	10.918579
virome_phage_79	21.59785
virome_phage_2357	0
total_phage_293	4.8723717
total_phage_304	0
virome_phage_799	3.659533
virome_phage_884	6.92712
virome_phage_440	0
virome_phage_201	416.31577
virome_phage_2255	0
total_phage_797	3.6413362
virome_phage_2280	0
virome_phage_893	6.5745583
virome_phage_16	0
virome_phage_949	807.1424
total_phage_232	0
virome_phage_803	2.565197
virome_phage_66	0
total_phage_520	0
total_phage_782	0
virome_phage_914	2.158616
virome_phage_786	3.0029888
virome_phage_787	3.294408
virome_phage_144	4.3210816
total_phage_306	7.6644273
total_phage_176	19.003119
total_phage_806	6.785406
virome_phage_2275	0
virome_phage_906	13.778372
virome_phage_59	0
virome_phage_2308	3.485697
total_phage_800	9.304528
virome_phage_738	35.085423
total_phage_99	0
virome_phage_1033	40.351315
virome_phage_235	0
virome_phage_11	0
virome_phage_2366	17.126904
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	5.0261784
virome_phage_72	0
total_phage_525	0
virome_phage_902	23.830397
virome_phage_2297	10.263251
virome_phage_2	4.793984
total_phage_361	0
virome_phage_64	0
virome_phage_816	2.579993
virome_phage_2238	0
virome_phage_845	2.690754
total_phage_925	0
virome_phage_832	2.252242
total_phage_655	0
virome_phage_771	9.902981
virome_phage_849	2.0673282
virome_phage_963	32.192772
virome_phage_856	2.3624203
virome_phage_1784	2.0116775
virome_phage_840	2.8893995
total_phage_807	0
virome_phage_318	0
total_phage_478	0
virome_phage_785	93.44152
virome_phage_755	1.8331372
virome_phage_38	0
total_phage_715	0
virome_phage_2291	0
virome_phage_823	2.28556
virome_phage_331	0
virome_phage_1	0
total_phage_8	0
virome_phage_127	5.713812
virome_phage_280	0
virome_phage_191	0
virome_phage_772	2.6482759
virome_phage_2400	0
virome_phage_779	9.002462
virome_phage_2292	0
virome_phage_895	2.1370301
virome_phage_60	0
virome_phage_96	0
total_phage_445	0
total_phage_296	5.0979123
virome_phage_43	0
virome_phage_92	20.819809
virome_phage_120	0
virome_phage_2260	0
virome_phage_2346	0
virome_phage_867	10.598379
virome_phage_15	0
virome_phage_2353	16.66677
virome_phage_2350	3.0518486
virome_phage_747	18.68739
total_phage_793	13.525291
virome_phage_2328	0
virome_phage_865	7.7117753
total_phage_644	0
virome_phage_885	27.913818
virome_phage_850	30.90082
virome_phage_790	4.1282854
total_phage_739	5.128526
total_phage_414	20.2702
total_phage_245	5.1172395
total_phage_115	6.270257
total_phage_734	4.9491453
total_phage_790	0
virome_phage_17	0
