Genome	17_A_MEL_host_removed_R1_2800000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	18.34481
virome_phage_835	78.05537
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	2.3081925
total_phage_788	0
virome_phage_34	0
virome_phage_2329	2.9841704
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	11.550755
virome_phage_35	0
total_phage_249	0
total_phage_187	3.120656
virome_phage_857	1.9021571
virome_phage_899	1.714305
total_phage_526	0
virome_phage_876	47.736694
virome_phage_770	5.860846
virome_phage_846	15.700572
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	2.033356
total_phage_117	3.4824493
virome_phage_2345	0
virome_phage_812	7.3236456
virome_phage_142	5.489562
virome_phage_31	0
virome_phage_181	0
virome_phage_67	35.650574
virome_phage_855	2.4576828
virome_phage_898	2.6580694
virome_phage_48	0
virome_phage_851	2.1608205
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	5.2809796
total_phage_12	0
virome_phage_778	22.184359
virome_phage_854	4.605858
total_phage_639	0
virome_phage_864	1.8555933
virome_phage_993	500.6483
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	44.811104
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	42.32866
total_phage_294	18.779404
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	3.6906748
total_phage_366	0
virome_phage_766	3.759812
total_phage_798	0
virome_phage_792	27.305893
total_phage_175	17.96895
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	13.597163
virome_phage_2914	0
total_phage_413	237.4001
total_phage_512	0
virome_phage_2624	0
total_phage_113	136.6488
virome_phage_42	0
virome_phage_894	1.611366
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	47.205494
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	13.796639
virome_phage_815	17.142464
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	68.29792
virome_phage_1849	0
virome_phage_960	230.37752
virome_phage_272	0
virome_phage_1063	1.5535095
virome_phage_782	4.756113
virome_phage_847	3.5839934
virome_phage_177	0
virome_phage_808	17.155424
virome_phage_12	0
virome_phage_866	2.733364
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	21.323359
total_phage_785	10.272649
total_phage_783	4.8056493
virome_phage_22	0
virome_phage_834	10.265435
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	2.5050466
total_phage_658	0
virome_phage_913	2.1722507
total_phage_242	4.5629253
total_phage_18	0
virome_phage_1236	6.4360323
virome_phage_2330	0
virome_phage_153	63.88878
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	5.5424347
virome_phage_809	3.7341135
total_phage_737	0
total_phage_246	3.852249
virome_phage_193	0
virome_phage_83	0
virome_phage_749	10.47045
total_phage_820	0
virome_phage_780	2.2802293
virome_phage_797	13.275639
virome_phage_2323	0
virome_phage_831	3.075793
total_phage_735	8.359926
total_phage_738	4.187787
virome_phage_833	1.7590523
virome_phage_881	7.123041
total_phage_479	0
virome_phage_759	34.206085
virome_phage_843	3.932659
virome_phage_2496	0
virome_phage_115	5.880346
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	90.94058
virome_phage_860	3.9325025
virome_phage_32	0
virome_phage_798	178.24889
