Genome	17_A_MEL_host_removed_R1_3300000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	21.847862
virome_phage_835	93.159615
virome_phage_997	1.9918385
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	2.739549
total_phage_788	0
virome_phage_34	0
virome_phage_2329	3.5017877
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	13.750822
virome_phage_35	0
total_phage_249	2.720692
total_phage_187	3.7198946
virome_phage_857	2.2078195
virome_phage_899	1.9678147
total_phage_526	0
virome_phage_876	56.038136
virome_phage_770	7.0326686
virome_phage_846	18.211063
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	2.291037
total_phage_117	4.1706443
virome_phage_2345	0
virome_phage_812	8.717389
virome_phage_142	6.6364202
virome_phage_31	0
virome_phage_181	0
virome_phage_67	41.840977
virome_phage_855	2.935475
virome_phage_898	3.1188025
virome_phage_48	0
virome_phage_851	2.578124
total_phage_9	11.958306
virome_phage_41	0
total_phage_297	0
total_phage_360	6.1788745
total_phage_12	0
virome_phage_778	26.053633
virome_phage_854	5.3739915
total_phage_639	0
virome_phage_864	2.1989224
virome_phage_993	591.2868
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	53.319416
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	49.410458
total_phage_294	21.919151
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	4.2556863
total_phage_366	0
virome_phage_766	4.4487777
total_phage_798	0
virome_phage_792	31.868658
total_phage_175	21.264414
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	16.479816
virome_phage_2914	0
total_phage_413	279.75793
total_phage_512	0
virome_phage_2624	0
total_phage_113	161.05315
virome_phage_42	0
virome_phage_894	1.9353635
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	55.145084
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	16.46401
virome_phage_815	20.008268
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	80.378654
virome_phage_1849	1.1888396
virome_phage_960	269.8398
virome_phage_272	0
virome_phage_1063	1.8303056
virome_phage_782	5.7513766
virome_phage_847	4.165853
virome_phage_177	0
virome_phage_808	20.326408
virome_phage_12	0
virome_phage_866	3.2380004
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	25.42059
total_phage_785	11.915444
total_phage_783	5.6840816
virome_phage_22	0
virome_phage_834	12.073419
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	3.0757887
total_phage_658	0
virome_phage_913	2.599366
total_phage_242	5.3283777
total_phage_18	0
virome_phage_1236	7.917133
virome_phage_2330	0
virome_phage_153	74.7441
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	6.610087
virome_phage_809	4.39659
total_phage_737	0
total_phage_246	4.5918856
virome_phage_193	0
virome_phage_83	0
virome_phage_749	12.229173
total_phage_820	0
virome_phage_780	2.7814913
virome_phage_797	15.402684
virome_phage_2323	0
virome_phage_831	3.7000616
total_phage_735	9.863329
total_phage_738	4.9767017
virome_phage_833	2.1449306
virome_phage_881	8.304834
total_phage_479	0
virome_phage_759	40.072495
virome_phage_843	4.611548
virome_phage_2496	0
virome_phage_115	6.9193406
total_phage_650	0
virome_phage_903	1.4080212
total_phage_711	0
virome_phage_819	106.41814
virome_phage_860	4.6829004
