Genome	12_A_MEL_host_removed_R1_3000000.fq Trimmed Mean
virome_phage_46	14.251219
virome_phage_2315	32.562447
total_phage_417	6.5908732
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	1.7708914
virome_phage_116	22.105385
virome_phage_752	0
total_phage_788	0
virome_phage_34	9.390179
virome_phage_2329	9.757247
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	6.904337
virome_phage_35	3.550437
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	10.751233
virome_phage_770	0
virome_phage_846	12.838922
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	14.044807
total_phage_786	0
virome_phage_49	5.0655637
total_phage_727	0
virome_phage_202	6.60602
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	0
virome_phage_142	20.13202
virome_phage_31	6.0508785
virome_phage_181	775.4361
virome_phage_67	20.062986
virome_phage_855	0
virome_phage_898	0
virome_phage_48	14.391684
virome_phage_851	0
total_phage_9	0
virome_phage_41	4.0549183
total_phage_297	0
total_phage_360	3.9817379
total_phage_12	0
virome_phage_778	4.3410482
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	64.555214
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	25.305395
total_phage_696	0
virome_phage_275	236.2652
total_phage_731	36.639374
total_phage_930	0
virome_phage_2270	0
virome_phage_118	83.63134
total_phage_294	6.1937065
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.5504394
virome_phage_792	4.8996396
total_phage_175	8.437523
virome_phage_2254	0
virome_phage_2342	13.968744
total_phage_483	0
virome_phage_890	15.292047
virome_phage_2914	0
total_phage_413	158.80557
total_phage_512	0
virome_phage_2624	13.212193
total_phage_113	0
virome_phage_42	2.908058
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	6.6019053
virome_phage_2312	0
total_phage_174	6.984346
virome_phage_117	7.0070033
virome_phage_77	8.512032
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	45.97026
virome_phage_1849	0
virome_phage_960	876.7055
virome_phage_272	25.280478
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	2.097627
virome_phage_808	0
virome_phage_12	9.455165
virome_phage_866	0
virome_phage_56	1.75695
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	8.602137
total_phage_785	7.9803123
total_phage_783	0
virome_phage_22	4.2162466
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	51.306454
virome_phage_2401	453.73526
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	3.9536707
total_phage_18	194.05008
virome_phage_1236	0
virome_phage_2330	345.54382
virome_phage_153	15.105136
virome_phage_2465	0
virome_phage_14	4.16934
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	11.349747
virome_phage_83	90.04995
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	138.66667
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	12.873864
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	15.1349125
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	3.2219849
virome_phage_798	0
virome_phage_91	29.05531
virome_phage_742	0
virome_phage_882	0
total_phage_416	0
virome_phage_791	0
total_phage_733	6.7329893
total_phage_102	3.5677943
total_phage_454	0
virome_phage_98	1.3625962
virome_phage_784	0
virome_phage_2278	14.568307
virome_phage_33	6.096447
virome_phage_740	6.5251966
virome_phage_2259	0
virome_phage_1199	506.60712
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	416.32367
virome_phage_1077	66.23386
virome_phage_804	0
virome_phage_69	19.991135
total_phage_1	8.024211
virome_phage_2298	0
virome_phage_23	20.658142
virome_phage_4	51.919777
virome_phage_875	0
total_phage_808	0
virome_phage_94	1.5167803
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	4.2735147
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	2.6228538
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	20.040455
virome_phage_87	10.174737
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	2.0432248
virome_phage_810	0
virome_phage_82	25.700766
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	14.065614
total_phage_638	0
virome_phage_183	312.11893
total_phage_11	0
virome_phage_2285	0
virome_phage_3	1.5601038
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	322.67557
virome_phage_844	0
virome_phage_2912	0
total_phage_795	17.950394
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	7.04121
virome_phage_80	1.5856196
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	14.017175
total_phage_308	2.0084863
virome_phage_932	0
virome_phage_39	5.8493423
virome_phage_19	3.650768
total_phage_123	2.7886052
virome_phage_27	186.67097
virome_phage_78	16.854296
virome_phage_107	5.3937073
virome_phage_2411	64.39065
virome_phage_2310	0
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	1.3287818
virome_phage_1286	0
total_phage_357	0
virome_phage_219	4.5388155
virome_phage_75	2.66573
virome_phage_76	41.66549
virome_phage_800	9.946363
virome_phage_915	0
virome_phage_97	3.2087152
total_phage_4	3.7917058
total_phage_636	0
total_phage_796	9.641632
total_phage_609	0
virome_phage_2288	10.000201
virome_phage_45	6.963592
virome_phage_2403	101.43997
virome_phage_753	0
total_phage_189	4.236075
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	3.9668717
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	4.7290444
total_phage_368	3.5330644
total_phage_121	0
total_phage_692	0
virome_phage_1061	11.742121
virome_phage_2299	0
virome_phage_21	7.203035
virome_phage_70	1.7737459
virome_phage_802	0
total_phage_112	54.87762
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	126.93537
total_phage_172	10.394461
virome_phage_1873	0
virome_phage_1006	60.377724
virome_phage_768	0
total_phage_666	0
total_phage_5	2.0956466
virome_phage_2304	7.648341
total_phage_0	0
virome_phage_2339	13.959727
virome_phage_61	151.84047
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	2.2559216
virome_phage_1668	0
virome_phage_26	70.184494
total_phage_371	4.2798176
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	3.613638
virome_phage_81	136.97345
virome_phage_776	4.3051634
virome_phage_774	0
virome_phage_28	38.945232
virome_phage_936	0
virome_phage_160	10.910254
virome_phage_101	7.9053593
virome_phage_2319	429.2108
virome_phage_57	34.124825
virome_phage_2359	4.8040853
virome_phage_909	8.819264
virome_phage_54	0
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	11.673761
virome_phage_2322	0
virome_phage_741	0
total_phage_233	4.987726
virome_phage_271	15.40902
total_phage_471	0
total_phage_713	0
virome_phage_8	13.551651
total_phage_446	0
total_phage_794	0
virome_phage_88	9.130716
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	69.55503
total_phage_369	4.9847264
virome_phage_154	42.675514
virome_phage_73	2.530217
virome_phage_862	56.66058
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	35.451515
virome_phage_2424	703.071
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	2.4185114
total_phage_363	3.3043299
virome_phage_2372	4.3801756
virome_phage_974	0
virome_phage_124	220.8371
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	7.260875
virome_phage_7	21.8466
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	345.21713
total_phage_240	0
virome_phage_1541	0
total_phage_443	4.804182
virome_phage_2522	71.43009
total_phage_116	0
virome_phage_761	0
virome_phage_935	0
total_phage_935	2.8481631
virome_phage_2293	0
total_phage_934	3.102237
virome_phage_868	0
virome_phage_9	1.7061548
total_phage_237	0
virome_phage_743	0
virome_phage_84	14.607129
virome_phage_908	0
virome_phage_5	3.7662714
virome_phage_789	0
virome_phage_109	0
virome_phage_1565	0
virome_phage_151	14.359982
virome_phage_904	0
virome_phage_837	4.684084
virome_phage_63	1.9337666
virome_phage_10	76.92199
virome_phage_2269	23.513657
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	10.728369
total_phage_307	17.022324
total_phage_929	0
virome_phage_1004	94.536316
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	17.704226
total_phage_804	9.22226
virome_phage_807	0
virome_phage_745	0
virome_phage_24	7.4478307
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	2.0692713
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	5.7478228
virome_phage_813	0
virome_phage_750	2.1690714
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	9.825988
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	24.041166
virome_phage_820	0
total_phage_114	0
virome_phage_68	1.8928183
virome_phage_769	0
total_phage_106	8.778362
virome_phage_145	2462.664
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	21.102703
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
