Genome	7_A_MEL_host_removed_R1_1900000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	15.595932
total_phage_417	4.940544
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	141.54294
virome_phage_752	0
total_phage_788	0
virome_phage_34	0
virome_phage_2329	38.75867
total_phage_663	0
virome_phage_2402	2.468182
virome_phage_2303	50.563984
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	13.347567
virome_phage_770	0
virome_phage_846	0
virome_phage_2380	3.4416573
virome_phage_2274	29.98211
total_phage_730	47.444874
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	4.791815
virome_phage_812	0
virome_phage_142	2.1767402
virome_phage_31	0
virome_phage_181	0
virome_phage_67	43.574463
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	3.191613
total_phage_12	0
virome_phage_778	5.9174366
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	0
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	36.655876
total_phage_696	0
virome_phage_275	0
total_phage_731	88.56944
total_phage_930	2.1988952
virome_phage_2270	0
virome_phage_118	0
total_phage_294	0
virome_phage_2398	5.319508
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	1.8551822
virome_phage_792	0
total_phage_175	6.172417
virome_phage_2254	0
virome_phage_2342	7.4538684
total_phage_483	0
virome_phage_890	2.4549952
virome_phage_2914	2.7460487
total_phage_413	21.79074
total_phage_512	0
virome_phage_2624	1.969959
total_phage_113	0
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	0
virome_phage_2312	2.7221844
total_phage_174	0
virome_phage_117	4.718422
virome_phage_77	0
virome_phage_829	0
virome_phage_815	0
virome_phage_2333	1.6335927
virome_phage_2356	20.853142
virome_phage_2343	68.90357
virome_phage_1849	0
virome_phage_960	0
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	0
virome_phage_808	0
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	0
total_phage_785	0
total_phage_783	0
virome_phage_22	0
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	271.16336
virome_phage_2401	1.7983643
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	2.88023
total_phage_18	0
virome_phage_1236	0
virome_phage_2330	821.83435
virome_phage_153	71.605576
virome_phage_2465	44.19483
virome_phage_14	0
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	4.7481956
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	1.7474558
virome_phage_831	6.332553
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	74.39069
virome_phage_843	0
virome_phage_2496	1.9702784
virome_phage_115	136.38156
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	20.176332
virome_phage_860	0
virome_phage_32	0
virome_phage_798	0
virome_phage_91	0
virome_phage_742	0
virome_phage_882	1.9295515
total_phage_416	0
virome_phage_791	0
total_phage_733	4.0122128
total_phage_102	3.9218524
total_phage_454	0
virome_phage_98	0
virome_phage_784	0
virome_phage_2278	18.877323
virome_phage_33	0
virome_phage_740	51.94529
virome_phage_2259	0
virome_phage_1199	33.024323
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	1004.2948
virome_phage_1077	0
virome_phage_804	0
virome_phage_69	0
total_phage_1	4.282023
virome_phage_2298	36.044357
virome_phage_23	0
virome_phage_4	11.220839
virome_phage_875	0
total_phage_808	9.582418
virome_phage_94	0
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	4.274729
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	2.7526553
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	2.3693173
virome_phage_826	0
virome_phage_839	0
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	0
virome_phage_82	89.41388
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	15.572049
virome_phage_760	0
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	190.19975
total_phage_11	0
virome_phage_2285	1.7974565
virome_phage_3	0
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	0
virome_phage_844	0
virome_phage_2912	2.3498302
total_phage_795	18.305195
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	0
virome_phage_80	0
