Genome	17_A_MEL_host_removed_R1_2500000.fq Trimmed Mean
virome_phage_91	0
virome_phage_742	2.0967767
virome_phage_882	7.1442385
total_phage_416	5.6858234
virome_phage_791	917.48785
total_phage_733	3.7356312
total_phage_102	10.397999
total_phage_454	0
virome_phage_98	0
virome_phage_784	2.6245065
virome_phage_2278	0
virome_phage_33	0
virome_phage_740	3.7508707
virome_phage_2259	0
virome_phage_1199	122.21119
virome_phage_1279	3.0468216
virome_phage_764	3.860561
virome_phage_821	28.514517
total_phage_2	0
virome_phage_795	2.5963833
total_phage_451	0
total_phage_437	2.9131136
virome_phage_2407	0
virome_phage_1077	1.6641132
virome_phage_804	2.1866233
virome_phage_69	0
total_phage_1	0
virome_phage_2298	28.625923
virome_phage_23	0
virome_phage_4	0
virome_phage_875	1.5584836
total_phage_808	0
virome_phage_94	0
virome_phage_1217	2.2343817
total_phage_370	0
total_phage_462	0
virome_phage_858	10.226923
virome_phage_818	1.4961103
virome_phage_1117	2.1983478
total_phage_927	0
virome_phage_891	11.081147
virome_phage_781	2.0761704
virome_phage_773	4.339503
virome_phage_2286	0
virome_phage_826	10.722356
virome_phage_839	78.01238
virome_phage_86	0
virome_phage_87	0
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	0
virome_phage_810	2.49567
virome_phage_82	11.068219
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	6.631943
virome_phage_760	4.715521
total_phage_803	0
virome_phage_119	0
total_phage_638	0
virome_phage_183	0
total_phage_11	0
virome_phage_2285	0
virome_phage_3	0
virome_phage_1813	4.7107706
total_phage_926	0
virome_phage_852	2.2715704
virome_phage_748	1.9727912
virome_phage_36	0
virome_phage_844	16.752075
virome_phage_2912	0
total_phage_795	4.339919
virome_phage_1092	6.338851
virome_phage_822	9.401024
total_phage_92	0
total_phage_799	7.415621
virome_phage_80	0
virome_phage_878	1.419867
virome_phage_2314	0
virome_phage_744	6.575782
total_phage_100	0
total_phage_308	23.198578
virome_phage_932	14.40997
virome_phage_39	0
virome_phage_19	0
total_phage_123	0
virome_phage_27	17.428713
virome_phage_78	0
virome_phage_107	0
virome_phage_2411	0
virome_phage_2310	6.5038357
virome_phage_2300	0
total_phage_488	0
virome_phage_2305	0
virome_phage_1286	20.57241
total_phage_357	0
virome_phage_219	0
virome_phage_75	0
virome_phage_76	0
virome_phage_800	13.563778
virome_phage_915	90.74213
virome_phage_97	0
total_phage_4	3.6493583
total_phage_636	0
total_phage_796	13.596938
total_phage_609	0
virome_phage_2288	16.181292
virome_phage_45	0
virome_phage_2403	0
virome_phage_753	2.6133194
total_phage_189	12.972031
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	2.8605106
total_phage_415	3.544057
virome_phage_1446	3.380633
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	3.0316021
virome_phage_911	1.5761329
total_phage_364	2.9440558
total_phage_368	3.3108222
total_phage_121	0
total_phage_692	0
virome_phage_1061	1.5978333
virome_phage_2299	0
virome_phage_21	0
virome_phage_70	0
virome_phage_802	2.2619348
total_phage_112	0
virome_phage_925	0
total_phage_358	3.2057242
virome_phage_2382	0
virome_phage_110	0
total_phage_172	24.828648
virome_phage_1873	0
virome_phage_1006	4.063381
virome_phage_768	8.523774
total_phage_666	0
total_phage_5	0
virome_phage_2304	0
total_phage_0	0
virome_phage_2339	0
virome_phage_61	0
total_phage_729	0
virome_phage_817	3.4525714
virome_phage_824	1.5357896
total_phage_694	0
virome_phage_734	0
virome_phage_1668	2.0556517
virome_phage_26	0
total_phage_371	6.278217
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	0
virome_phage_81	0
virome_phage_776	17.465534
virome_phage_774	3.577222
virome_phage_28	0
virome_phage_936	22.651863
virome_phage_160	0
virome_phage_101	0
virome_phage_2319	0
virome_phage_57	0
virome_phage_2359	2.6850433
virome_phage_909	11.013899
virome_phage_54	0
virome_phage_736	1.705182
virome_phage_2301	0
virome_phage_155	0
virome_phage_2322	0
virome_phage_741	1.6761059
total_phage_233	20.180748
virome_phage_271	0
total_phage_471	0
total_phage_713	0
virome_phage_8	0
total_phage_446	0
total_phage_794	0
virome_phage_88	12.965371
virome_phage_2272	0
total_phage_611	0
virome_phage_794	10.482411
virome_phage_2320	0
virome_phage_176	0
total_phage_369	5.443465
virome_phage_154	264.6758
virome_phage_73	0
virome_phage_862	31.197264
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	0
virome_phage_2424	0
virome_phage_746	2.2956579
virome_phage_900	31.212582
total_phage_303	6.1036077
virome_phage_71	0
total_phage_363	4.4210963
virome_phage_2372	2.9808862
virome_phage_974	0
virome_phage_124	6.85039
total_phage_789	0
virome_phage_861	1.7034895
virome_phage_1467	5.5355167
total_phage_600	0
total_phage_362	29.520103
virome_phage_7	0
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	0
total_phage_240	0
virome_phage_1541	35.699657
total_phage_443	7.2499557
virome_phage_2522	0
total_phage_116	0
virome_phage_761	3.6836796
virome_phage_935	6.3903437
total_phage_935	0
virome_phage_2293	0
total_phage_934	0
virome_phage_868	2.267525
virome_phage_9	0
total_phage_237	0
virome_phage_743	2.7742503
virome_phage_84	0
virome_phage_908	7.093069
virome_phage_5	0
virome_phage_789	2.2199209
virome_phage_109	0
virome_phage_1565	1.6984454
virome_phage_151	0
virome_phage_904	7.611033
virome_phage_837	82.105804
virome_phage_63	0
virome_phage_10	1.9759471
virome_phage_2269	0
virome_phage_762	2.6796932
virome_phage_806	10.543272
virome_phage_765	2.721457
virome_phage_2294	11.600331
virome_phage_123	21.687336
total_phage_307	13.85923
total_phage_929	0
virome_phage_1004	101.73608
total_phage_188	0
total_phage_616	0
virome_phage_811	2.0622528
virome_phage_65	14.784846
total_phage_804	11.329468
virome_phage_807	11.144541
virome_phage_745	4.103682
virome_phage_24	0
virome_phage_979	6.088173
virome_phage_828	19.302826
total_phage_604	0
total_phage_517	0
total_phage_305	10.538493
virome_phage_793	3.2626095
virome_phage_1154	528.93646
virome_phage_2327	0
virome_phage_758	6.741953
total_phage_653	0
total_phage_122	0
virome_phage_859	3.450999
total_phage_111	9.319996
virome_phage_939	2.5744467
virome_phage_196	0
virome_phage_813	7.1584764
virome_phage_750	52.268475
total_phage_231	0
virome_phage_735	1.9004081
virome_phage_871	2.1946983
virome_phage_756	1.4969239
virome_phage_2295	0
virome_phage_18	0
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	4.008594
virome_phage_158	0
virome_phage_820	1.6728282
total_phage_114	0
virome_phage_68	0
virome_phage_769	1.8307494
total_phage_106	0
virome_phage_145	0
virome_phage_788	5.025616
virome_phage_751	7.578001
virome_phage_2324	0
total_phage_179	0
virome_phage_912	2.0349903
total_phage_697	0
total_phage_809	0
virome_phage_37	0
virome_phage_1142	19.022873
virome_phage_189	0
virome_phage_841	3.875916
virome_phage_164	0
total_phage_98	0
virome_phage_239	0
total_phage_298	0
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	4.3764267
virome_phage_172	7.3967257
virome_phage_25	0
total_phage_743	305.73074
virome_phage_52	0
virome_phage_1109	20.155357
total_phage_487	0
virome_phage_2360	11.534518
total_phage_252	0
virome_phage_2385	0
virome_phage_783	20.870707
total_phage_248	4.109578
total_phage_244	0
virome_phage_739	12.672779
virome_phage_2313	0
virome_phage_955	160.14066
total_phage_791	0
total_phage_637	0
virome_phage_796	0
virome_phage_754	2.1029544
virome_phage_58	0
virome_phage_838	0
total_phage_501	0
virome_phage_827	4.986328
virome_phage_51	0
virome_phage_47	0
virome_phage_2290	0
total_phage_95	0
total_phage_118	6.491074
virome_phage_2389	0
virome_phage_870	1.930735
virome_phage_1032	0
virome_phage_2239	0
virome_phage_112	0
virome_phage_2268	0
virome_phage_303	0
virome_phage_152	8.3152075
virome_phage_79	15.763829
virome_phage_2357	0
total_phage_293	3.5083077
total_phage_304	0
virome_phage_799	2.57723
virome_phage_884	5.2277737
virome_phage_440	0
virome_phage_201	306.48517
virome_phage_2255	0
total_phage_797	0
virome_phage_2280	0
virome_phage_893	4.7046256
virome_phage_16	0
virome_phage_949	592.80615
total_phage_232	0
virome_phage_803	1.9262198
virome_phage_66	0
total_phage_520	0
total_phage_782	0
virome_phage_914	1.7871091
virome_phage_786	2.2022555
virome_phage_787	2.2540805
virome_phage_144	3.2508988
total_phage_306	5.638636
total_phage_176	14.469505
total_phage_806	0
virome_phage_2275	0
virome_phage_906	9.98634
virome_phage_59	0
virome_phage_2308	2.3886073
total_phage_800	6.976881
virome_phage_738	25.899994
total_phage_99	0
virome_phage_1033	29.80641
virome_phage_235	0
virome_phage_11	0
virome_phage_2366	12.5674
virome_phage_2325	0
virome_phage_2913	0
virome_phage_767	3.658609
virome_phage_72	0
total_phage_525	0
virome_phage_902	17.363338
virome_phage_2297	7.752349
virome_phage_2	3.5173016
total_phage_361	0
virome_phage_64	0
virome_phage_816	1.8140491
virome_phage_2238	0
virome_phage_845	2.0227516
total_phage_925	0
virome_phage_832	1.5420506
total_phage_655	0
virome_phage_771	7.418586
virome_phage_849	0
virome_phage_963	24.026798
virome_phage_856	1.5630538
virome_phage_1784	1.5458758
virome_phage_840	2.0598955
total_phage_807	0
virome_phage_318	0
total_phage_478	0
virome_phage_785	68.54522
virome_phage_755	0
virome_phage_38	0
total_phage_715	0
virome_phage_2291	0
virome_phage_823	1.5130236
virome_phage_331	0
virome_phage_1	0
total_phage_8	0
virome_phage_127	4.096502
virome_phage_280	0
virome_phage_191	0
virome_phage_772	1.9509631
virome_phage_2400	0
virome_phage_779	6.4855576
virome_phage_2292	0
virome_phage_895	1.610926
virome_phage_60	0
virome_phage_96	0
total_phage_445	0
total_phage_296	3.6761875
virome_phage_43	0
virome_phage_92	15.126025
virome_phage_120	0
virome_phage_2260	0
virome_phage_2346	0
virome_phage_867	7.939732
virome_phage_15	0
virome_phage_2353	0
virome_phage_2350	0
virome_phage_747	13.902922
total_phage_793	9.615366
virome_phage_2328	0
virome_phage_865	5.3549776
total_phage_644	0
virome_phage_885	20.428741
virome_phage_850	22.533472
virome_phage_790	3.0237224
total_phage_739	3.7035935
total_phage_414	14.684793
total_phage_245	3.839607
total_phage_115	4.5422893
total_phage_734	3.528379
total_phage_790	0
virome_phage_17	0
