Genome	17_A_MEL_host_removed_R1_1300000.fq Trimmed Mean
virome_phage_46	0
virome_phage_2315	0
total_phage_417	8.495674
virome_phage_835	36.085617
virome_phage_997	0
total_phage_243	0
virome_phage_62	0
virome_phage_116	0
virome_phage_752	0
total_phage_788	0
virome_phage_34	0
virome_phage_2329	0
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	5.248839
virome_phage_35	0
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	21.55356
virome_phage_770	2.6763163
virome_phage_846	7.256006
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	0
total_phage_786	0
virome_phage_49	0
total_phage_727	0
virome_phage_202	0
virome_phage_901	0
total_phage_117	0
virome_phage_2345	0
virome_phage_812	3.2059433
virome_phage_142	2.6143475
virome_phage_31	0
virome_phage_181	0
virome_phage_67	16.659174
virome_phage_855	0
virome_phage_898	0
virome_phage_48	0
virome_phage_851	0
total_phage_9	0
virome_phage_41	0
total_phage_297	0
total_phage_360	2.294
total_phage_12	0
virome_phage_778	10.868618
virome_phage_854	2.043548
total_phage_639	0
virome_phage_864	0
virome_phage_993	231.78711
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	20.833881
total_phage_696	0
virome_phage_275	0
total_phage_731	0
total_phage_930	0
virome_phage_2270	0
virome_phage_118	19.966368
total_phage_294	8.768782
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	1.6994883
total_phage_366	0
virome_phage_766	1.7674165
total_phage_798	0
virome_phage_792	12.602241
total_phage_175	8.33148
virome_phage_2254	0
virome_phage_2342	0
total_phage_483	0
virome_phage_890	6.264421
virome_phage_2914	0
total_phage_413	109.85086
total_phage_512	0
virome_phage_2624	0
total_phage_113	62.91694
virome_phage_42	0
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	21.286922
virome_phage_2312	0
total_phage_174	0
virome_phage_117	0
virome_phage_77	0
virome_phage_829	6.4238586
virome_phage_815	8.021073
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	32.581875
virome_phage_1849	0
virome_phage_960	106.73618
virome_phage_272	0
virome_phage_1063	0
virome_phage_782	2.0550568
virome_phage_847	1.5510752
virome_phage_177	0
virome_phage_808	7.9180493
virome_phage_12	0
virome_phage_866	0
virome_phage_56	0
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	9.814136
total_phage_785	4.612205
total_phage_783	2.2362785
virome_phage_22	0
virome_phage_834	4.6216655
virome_phage_1507	0
virome_phage_2409	0
virome_phage_2401	0
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	0
total_phage_18	0
virome_phage_1236	3.3823528
virome_phage_2330	0
virome_phage_153	29.788548
virome_phage_2465	0
virome_phage_14	0
virome_phage_1675	2.782261
virome_phage_809	1.7386204
total_phage_737	0
total_phage_246	0
virome_phage_193	0
virome_phage_83	0
virome_phage_749	4.7200284
total_phage_820	0
virome_phage_780	0
virome_phage_797	6.5265703
virome_phage_2323	0
virome_phage_831	0
total_phage_735	0
total_phage_738	0
virome_phage_833	0
virome_phage_881	3.3949652
total_phage_479	0
virome_phage_759	15.764095
virome_phage_843	1.736274
virome_phage_2496	0
virome_phage_115	2.7889628
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	42.342964
virome_phage_860	1.6499137
virome_phage_32	0
virome_phage_798	83.117004
virome_phage_91	0
virome_phage_742	0
virome_phage_882	3.6702049
total_phage_416	0
virome_phage_791	477.44186
total_phage_733	0
