Genome	12_A_MEL_host_removed_R1_3500000.fq Trimmed Mean
virome_phage_46	16.592518
virome_phage_2315	38.177658
total_phage_417	7.731396
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	2.0277162
virome_phage_116	25.772877
virome_phage_752	0
total_phage_788	0
virome_phage_34	11.005655
virome_phage_2329	11.471309
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	7.946428
virome_phage_35	4.200069
total_phage_249	2.2198954
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	12.427152
virome_phage_770	0
virome_phage_846	15.175983
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	16.335552
total_phage_786	0
virome_phage_49	5.8003535
total_phage_727	0
virome_phage_202	7.5114555
virome_phage_901	0
total_phage_117	2.728085
virome_phage_2345	5.2691607
virome_phage_812	0
virome_phage_142	23.31631
virome_phage_31	7.0676785
virome_phage_181	904.56805
virome_phage_67	23.485168
virome_phage_855	0
virome_phage_898	0
virome_phage_48	16.808752
virome_phage_851	0
total_phage_9	4.325375
virome_phage_41	4.861456
total_phage_297	0
total_phage_360	4.699349
total_phage_12	0
virome_phage_778	4.9919043
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	76.07421
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	29.789783
total_phage_696	0
virome_phage_275	276.86462
total_phage_731	42.510666
total_phage_930	0
virome_phage_2270	0
virome_phage_118	97.35898
total_phage_294	7.1560936
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	3.0294573
virome_phage_792	5.691371
total_phage_175	9.85166
virome_phage_2254	0
virome_phage_2342	16.398012
total_phage_483	0
virome_phage_890	18.031626
virome_phage_2914	0
total_phage_413	185.32985
total_phage_512	0
virome_phage_2624	15.685668
total_phage_113	0
virome_phage_42	3.4234524
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	7.707564
virome_phage_2312	0
total_phage_174	8.163148
virome_phage_117	8.091212
virome_phage_77	9.751177
virome_phage_829	3.897417
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	53.596245
virome_phage_1849	0
virome_phage_960	1022.5206
virome_phage_272	29.5136
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	2.515557
virome_phage_808	0
virome_phage_12	10.896063
virome_phage_866	0
virome_phage_56	2.039459
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	10.198023
total_phage_785	9.397521
total_phage_783	0
virome_phage_22	4.9269123
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	59.52904
virome_phage_2401	529.72406
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.478244
total_phage_18	226.62384
virome_phage_1236	0
virome_phage_2330	404.02005
virome_phage_153	17.499735
virome_phage_2465	0
virome_phage_14	4.828206
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	13.419089
virome_phage_83	104.81652
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	161.01785
virome_phage_831	0
total_phage_735	0
total_phage_738	2.4467995
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	15.080871
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	17.686476
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	3.7738898
virome_phage_798	0
virome_phage_91	34.044193
virome_phage_742	0
virome_phage_882	2.2994063
total_phage_416	0
virome_phage_791	0
total_phage_733	7.807113
total_phage_102	4.1127577
total_phage_454	0
virome_phage_98	1.5866405
virome_phage_784	0
virome_phage_2278	17.139292
virome_phage_33	7.126182
virome_phage_740	7.5469446
virome_phage_2259	0
virome_phage_1199	591.58673
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	484.34778
virome_phage_1077	77.654854
virome_phage_804	0
virome_phage_69	23.357843
total_phage_1	9.252579
virome_phage_2298	0
virome_phage_23	23.77751
virome_phage_4	60.60009
virome_phage_875	0
total_phage_808	0
virome_phage_94	1.7128285
virome_phage_1217	0
total_phage_370	0
total_phage_462	0
virome_phage_858	4.9546895
virome_phage_818	0
virome_phage_1117	0
total_phage_927	0
virome_phage_891	3.056211
virome_phage_781	0
virome_phage_773	0
virome_phage_2286	0
virome_phage_826	0
virome_phage_839	0
virome_phage_86	23.146383
virome_phage_87	11.620317
virome_phage_2243	0
virome_phage_2530	0
total_phage_725	0
virome_phage_104	2.450162
virome_phage_810	0
virome_phage_82	30.125137
total_phage_518	0
virome_phage_848	0
total_phage_3	0
virome_phage_2335	0
virome_phage_760	0
total_phage_803	0
virome_phage_119	16.09209
total_phage_638	0
virome_phage_183	364.6745
total_phage_11	0
virome_phage_2285	0
virome_phage_3	1.804972
virome_phage_1813	0
total_phage_926	0
virome_phage_852	0
virome_phage_748	0
virome_phage_36	375.35846
virome_phage_844	0
virome_phage_2912	0
total_phage_795	21.087725
virome_phage_1092	0
virome_phage_822	0
total_phage_92	0
total_phage_799	8.180248
virome_phage_80	1.7994828
virome_phage_878	0
virome_phage_2314	0
virome_phage_744	0
total_phage_100	16.5855
total_phage_308	2.3947709
virome_phage_932	0
virome_phage_39	6.90566
virome_phage_19	4.160567
total_phage_123	3.2653785
virome_phage_27	218.66695
virome_phage_78	19.41638
virome_phage_107	6.545172
virome_phage_2411	74.8827
virome_phage_2310	0
virome_phage_2300	1.5444747
total_phage_488	0
virome_phage_2305	1.5616869
virome_phage_1286	0
total_phage_357	0
virome_phage_219	5.0601683
virome_phage_75	3.1333158
virome_phage_76	48.488533
virome_phage_800	11.437849
virome_phage_915	0
virome_phage_97	3.9104466
total_phage_4	4.4505477
total_phage_636	0
total_phage_796	11.366697
total_phage_609	0
virome_phage_2288	11.69743
virome_phage_45	8.091331
virome_phage_2403	118.44429
virome_phage_753	0
total_phage_189	4.9097385
virome_phage_2281	0
virome_phage_2306	0
total_phage_453	0
total_phage_415	4.753337
virome_phage_1446	0
total_phage_178	0
virome_phage_2296	0
virome_phage_814	0
virome_phage_1155	0
virome_phage_1411	0
virome_phage_911	0
total_phage_364	5.4495864
total_phage_368	4.026283
total_phage_121	0
total_phage_692	0
virome_phage_1061	14.096684
virome_phage_2299	0
virome_phage_21	8.451529
virome_phage_70	2.1077292
virome_phage_802	0
total_phage_112	64.040924
virome_phage_925	0
total_phage_358	0
virome_phage_2382	0
virome_phage_110	148.71793
total_phage_172	12.445675
virome_phage_1873	0
virome_phage_1006	70.0928
virome_phage_768	0
total_phage_666	0
total_phage_5	2.3364158
virome_phage_2304	8.903837
total_phage_0	0
virome_phage_2339	16.091837
virome_phage_61	178.0406
total_phage_729	0
virome_phage_817	0
virome_phage_824	0
total_phage_694	0
virome_phage_734	2.6727555
virome_phage_1668	0
virome_phage_26	81.87062
total_phage_371	4.9230914
virome_phage_2347	0
virome_phage_2355	0
total_phage_449	4.1887136
virome_phage_81	158.58727
virome_phage_776	5.0711117
virome_phage_774	0
virome_phage_28	45.60171
virome_phage_936	0
virome_phage_160	12.9663
virome_phage_101	9.135388
virome_phage_2319	501.18274
virome_phage_57	39.599747
virome_phage_2359	5.619347
virome_phage_909	10.15623
virome_phage_54	1.4277855
virome_phage_736	0
virome_phage_2301	0
virome_phage_155	13.702317
virome_phage_2322	0
virome_phage_741	0
total_phage_233	5.8265195
virome_phage_271	18.051851
total_phage_471	0
total_phage_713	0
virome_phage_8	15.850216
total_phage_446	0
total_phage_794	0
virome_phage_88	10.477008
virome_phage_2272	0
total_phage_611	0
virome_phage_794	0
virome_phage_2320	0
virome_phage_176	80.62888
total_phage_369	5.8207445
virome_phage_154	50.188934
virome_phage_73	2.9528773
virome_phage_862	65.87656
total_phage_105	0
total_phage_605	0
virome_phage_2388	0
virome_phage_55	41.38448
virome_phage_2424	819.9813
virome_phage_746	0
virome_phage_900	0
total_phage_303	0
virome_phage_71	2.8593316
total_phage_363	3.9846895
virome_phage_2372	5.0554566
virome_phage_974	0
virome_phage_124	257.11484
total_phage_789	0
virome_phage_861	0
virome_phage_1467	0
total_phage_600	0
total_phage_362	8.518074
virome_phage_7	25.434315
virome_phage_2282	0
virome_phage_2237	0
total_phage_254	401.30804
total_phage_240	0
virome_phage_1541	0
total_phage_443	5.490431
virome_phage_2522	83.6927
total_phage_116	0
virome_phage_761	0
virome_phage_935	2.7089307
total_phage_935	3.25429
virome_phage_2293	0
total_phage_934	3.5264647
virome_phage_868	0
virome_phage_9	2.0197062
total_phage_237	0
virome_phage_743	0
virome_phage_84	16.989393
virome_phage_908	0
virome_phage_5	4.454449
virome_phage_789	0
virome_phage_109	1.4143757
virome_phage_1565	0
virome_phage_151	16.6949
virome_phage_904	0
virome_phage_837	5.3996077
virome_phage_63	2.234093
virome_phage_10	89.783745
virome_phage_2269	27.557873
virome_phage_762	0
virome_phage_806	0
virome_phage_765	0
virome_phage_2294	0
virome_phage_123	12.34369
total_phage_307	19.791758
total_phage_929	0
virome_phage_1004	111.349075
total_phage_188	0
total_phage_616	0
virome_phage_811	0
virome_phage_65	20.651554
total_phage_804	10.765727
virome_phage_807	0
virome_phage_745	0
virome_phage_24	8.696678
virome_phage_979	0
virome_phage_828	0
total_phage_604	0
total_phage_517	0
total_phage_305	0
virome_phage_793	0
virome_phage_1154	0
virome_phage_2327	2.4249098
virome_phage_758	0
total_phage_653	0
total_phage_122	0
virome_phage_859	0
total_phage_111	0
virome_phage_939	0
virome_phage_196	6.3029637
virome_phage_813	0
virome_phage_750	2.5544584
total_phage_231	0
virome_phage_735	0
virome_phage_871	0
virome_phage_756	0
virome_phage_2295	0
virome_phage_18	11.471307
total_phage_664	0
total_phage_299	0
virome_phage_1770	0
virome_phage_842	0
virome_phage_158	27.69573
virome_phage_820	0
total_phage_114	0
virome_phage_68	2.2454994
virome_phage_769	0
total_phage_106	10.349065
virome_phage_145	2870.8882
virome_phage_788	0
virome_phage_751	0
virome_phage_2324	24.420143
total_phage_179	0
virome_phage_912	0
total_phage_697	0
total_phage_809	0
virome_phage_37	4.569754
virome_phage_1142	0
virome_phage_189	3.3798606
virome_phage_841	0
virome_phage_164	120.12526
total_phage_98	3.2141397
virome_phage_239	753.26733
total_phage_298	5.0735235
virome_phage_863	0
total_phage_497	0
total_phage_247	0
total_phage_745	4.193178
virome_phage_172	3.0955093
virome_phage_25	116.21536
total_phage_743	208.06615
virome_phage_52	5.144505
virome_phage_1109	0
total_phage_487	0
virome_phage_2360	10.601526
total_phage_252	0
virome_phage_2385	0
virome_phage_783	0
total_phage_248	5.020589
total_phage_244	0
virome_phage_739	11.390163
virome_phage_2313	0
virome_phage_955	0
total_phage_791	1.7577368
total_phage_637	0
