Genome	12_A_MEL_host_removed_R1_3300000.fq Trimmed Mean
virome_phage_46	15.686917
virome_phage_2315	35.91242
total_phage_417	7.201806
virome_phage_835	0
virome_phage_997	0
total_phage_243	0
virome_phage_62	1.9375277
virome_phage_116	24.196465
virome_phage_752	0
total_phage_788	0
virome_phage_34	10.374479
virome_phage_2329	10.784254
total_phage_663	0
virome_phage_2402	0
virome_phage_2303	7.471322
virome_phage_35	3.9126494
total_phage_249	0
total_phage_187	0
virome_phage_857	0
virome_phage_899	0
total_phage_526	0
virome_phage_876	11.683796
virome_phage_770	0
virome_phage_846	14.263054
virome_phage_2380	0
virome_phage_2274	0
total_phage_730	15.462617
total_phage_786	0
virome_phage_49	5.4629917
total_phage_727	0
virome_phage_202	7.0736
virome_phage_901	0
total_phage_117	0
virome_phage_2345	5.017321
virome_phage_812	0
virome_phage_142	22.180124
virome_phage_31	6.757453
virome_phage_181	852.60913
virome_phage_67	22.20414
virome_phage_855	0
virome_phage_898	0
virome_phage_48	15.798356
virome_phage_851	0
total_phage_9	0
virome_phage_41	4.5423307
total_phage_297	0
total_phage_360	4.4010935
total_phage_12	0
virome_phage_778	4.7018867
virome_phage_854	0
total_phage_639	0
virome_phage_864	0
virome_phage_993	71.493576
total_phage_418	0
virome_phage_2263	0
total_phage_125	0
virome_phage_2368	27.967527
total_phage_696	0
virome_phage_275	260.7423
total_phage_731	40.216255
total_phage_930	0
virome_phage_2270	0
virome_phage_118	92.136635
total_phage_294	6.808342
virome_phage_2398	0
total_phage_524	0
total_phage_787	0
virome_phage_1131	0
total_phage_366	0
virome_phage_766	0
total_phage_798	2.8524504
virome_phage_792	5.3781395
total_phage_175	9.265237
virome_phage_2254	0
virome_phage_2342	15.320248
total_phage_483	0
virome_phage_890	16.875975
virome_phage_2914	0
total_phage_413	174.8211
total_phage_512	0
virome_phage_2624	14.854045
total_phage_113	0
virome_phage_42	3.1919703
virome_phage_894	0
total_phage_104	0
virome_phage_1082	0
virome_phage_2235	7.29118
virome_phage_2312	0
total_phage_174	7.6676
virome_phage_117	7.691989
virome_phage_77	9.224228
virome_phage_829	3.6236382
virome_phage_815	0
virome_phage_2333	0
virome_phage_2356	0
virome_phage_2343	50.555138
virome_phage_1849	0
virome_phage_960	963.6858
virome_phage_272	28.213638
virome_phage_1063	0
virome_phage_782	0
virome_phage_847	0
virome_phage_177	2.3121293
virome_phage_808	0
virome_phage_12	10.347198
virome_phage_866	0
virome_phage_56	1.953188
virome_phage_50	0
virome_phage_2599	0
total_phage_500	0
total_phage_239	9.5590315
total_phage_785	8.833007
total_phage_783	0
virome_phage_22	4.635022
virome_phage_834	0
virome_phage_1507	0
virome_phage_2409	56.36028
virome_phage_2401	499.33322
virome_phage_825	0
total_phage_658	0
virome_phage_913	0
total_phage_242	4.2848935
total_phage_18	213.33257
virome_phage_1236	0
virome_phage_2330	380.71664
virome_phage_153	16.781454
virome_phage_2465	0
virome_phage_14	4.524222
virome_phage_1675	0
virome_phage_809	0
total_phage_737	0
total_phage_246	0
virome_phage_193	12.639914
virome_phage_83	99.02483
virome_phage_749	0
total_phage_820	0
virome_phage_780	0
virome_phage_797	0
virome_phage_2323	152.0821
virome_phage_831	0
total_phage_735	0
total_phage_738	2.324773
virome_phage_833	0
virome_phage_881	0
total_phage_479	0
virome_phage_759	14.164904
virome_phage_843	0
virome_phage_2496	0
virome_phage_115	16.78481
total_phage_650	0
virome_phage_903	0
total_phage_711	0
virome_phage_819	0
virome_phage_860	0
virome_phage_32	3.6187565
virome_phage_798	0
virome_phage_91	32.066628
virome_phage_742	0
virome_phage_882	2.2447615
total_phage_416	0
virome_phage_791	0
total_phage_733	7.445965
total_phage_102	3.8993707
total_phage_454	0
virome_phage_98	1.4967749
virome_phage_784	0
virome_phage_2278	16.05068
virome_phage_33	6.6939588
virome_phage_740	7.138102
virome_phage_2259	0
virome_phage_1199	556.73395
virome_phage_1279	0
virome_phage_764	0
virome_phage_821	0
total_phage_2	0
virome_phage_795	0
total_phage_451	0
total_phage_437	0
virome_phage_2407	457.25464
virome_phage_1077	73.0394
virome_phage_804	0
virome_phage_69	22.078724
